,Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,stockname
57,2019-10-07,72.7,73.25,66.85,68.0,70.39,168982.0,2077.0,11894770.0,67650.0,40.03,6.4,-4.7,BOM500020
58,2019-10-04,73.5,75.75,71.3,72.05,73.33,180832.0,1953.0,13259509.0,70447.0,38.96,4.45,-1.45,BOM500020
59,2019-10-03,73.5,75.9,72.3,73.1,74.12,204622.0,1865.0,15165925.0,95677.0,46.76,3.6,-0.4,BOM500020
60,2019-10-01,78.5,79.8,70.85,73.7,75.21,255948.0,2716.0,19249163.0,90865.0,35.5,8.95,-4.8,BOM500020
61,2019-09-30,85.65,85.65,76.5,77.75,78.98,300834.0,3056.0,23759398.0,109137.0,36.28,9.15,-7.9,BOM500020
62,2019-09-27,86.9,87.9,84.1,84.6,85.63,127488.0,1245.0,10916478.0,42577.0,33.4,3.8,-2.3,BOM500020
63,2019-09-26,86.5,89.1,86.1,86.9,87.52,329521.0,2712.0,28839475.0,82355.0,24.99,3.0,0.4,BOM500020
64,2019-09-25,88.2,89.8,85.45,86.0,87.68,249035.0,2568.0,21835903.0,55665.0,22.35,4.35,-2.2,BOM500020
65,2019-09-24,91.0,91.0,88.3,88.7,89.36,211758.0,2334.0,18922342.0,69518.0,32.83,2.7,-2.3,BOM500020
66,2019-09-23,89.6,93.5,88.8,90.55,91.15,687676.0,6347.0,62679722.0,176890.0,25.72,4.7,0.95,BOM500020
67,2019-09-20,82.6,91.0,81.45,88.0,87.06,831744.0,9238.0,72410228.0,158732.0,19.08,9.55,5.4,BOM500020
68,2019-09-19,86.15,87.35,80.4,81.9,83.57,321530.0,3035.0,26871064.0,105131.0,32.7,6.95,-4.25,BOM500020
69,2019-09-18,87.3,88.4,85.5,86.05,86.58,326650.0,3317.0,28282563.0,87076.0,26.66,2.9,-1.25,BOM500020
70,2019-09-17,92.45,95.9,85.2,86.2,90.97,859117.0,7902.0,78151707.0,222655.0,25.92,10.7,-6.25,BOM500020
71,2019-09-16,86.9,94.3,85.3,92.55,90.1,1292275.0,9295.0,116430741.0,228017.0,17.64,9.0,5.65,BOM500020
72,2019-09-13,85.6,87.7,85.2,86.45,86.57,213628.0,2003.0,18492825.0,48093.0,22.51,2.5,0.85,BOM500020
73,2019-09-12,85.9,87.85,85.2,85.9,86.33,290253.0,2617.0,25056206.0,90809.0,31.29,2.65,0.0,BOM500020
74,2019-09-11,88.0,91.8,84.8,87.15,89.2,537431.0,4155.0,47939796.0,146348.0,27.23,7.0,-0.85,BOM500020
75,2019-09-09,88.1,89.4,86.15,87.4,87.84,299901.0,2834.0,26343912.0,92027.0,30.69,3.25,-0.7,BOM500020
76,2019-09-06,86.15,89.7,85.6,87.65,88.24,497658.0,4297.0,43915809.0,117697.0,23.65,4.1,1.5,BOM500020
77,2019-09-05,86.1,87.2,82.85,86.0,85.3,466641.0,3911.0,39805129.0,95309.0,20.42,4.35,-0.1,BOM500020
78,2019-09-04,82.7,85.95,82.65,83.8,84.24,297915.0,2856.0,25095791.0,64518.0,21.66,3.3,1.1,BOM500020
79,2019-09-03,82.8,85.0,81.0,82.7,83.4,299709.0,2790.0,24996279.0,78958.0,26.34,4.0,-0.1,BOM500020
80,2019-08-30,80.7,86.25,80.3,84.0,84.27,869241.0,7942.0,73246808.0,152864.0,17.59,5.95,3.3,BOM500020
81,2019-08-29,79.1,83.65,77.8,79.25,80.46,547296.0,4902.0,44036821.0,116210.0,21.23,5.85,0.15,BOM500020
82,2019-08-28,84.9,85.6,79.2,80.45,82.13,1050659.0,9660.0,86286092.0,216220.0,20.58,6.4,-4.45,BOM500020
83,2019-08-27,70.2,83.5,70.1,83.5,78.53,1042285.0,9924.0,81853961.0,265104.0,25.43,13.4,13.3,BOM500020
84,2019-08-26,66.65,70.0,64.7,69.6,68.05,168989.0,2150.0,11499322.0,63698.0,37.69,5.3,2.95,BOM500020
85,2019-08-23,63.1,66.6,60.75,64.65,64.22,180978.0,2044.0,11622039.0,62980.0,34.8,5.85,1.55,BOM500020
86,2019-08-22,68.75,68.75,62.95,63.45,64.4,142938.0,1548.0,9205271.0,49533.0,34.65,5.8,-5.3,BOM500020
87,2019-08-21,71.25,71.5,67.55,68.75,69.31,111892.0,1073.0,7755219.0,54747.0,48.93,3.95,-2.5,BOM500020
88,2019-08-20,73.5,73.7,71.0,72.05,72.08,70452.0,986.0,5078037.0,29868.0,42.39,2.7,-1.45,BOM500020
89,2019-08-19,74.0,75.4,72.45,73.35,74.06,154069.0,1507.0,11409941.0,62560.0,40.61,2.95,-0.65,BOM500020
90,2019-08-16,71.9,74.75,70.25,73.35,72.89,199646.0,1941.0,14551442.0,58762.0,29.43,4.5,1.45,BOM500020
91,2019-08-14,72.6,72.6,70.7,71.4,71.55,94299.0,1029.0,6747000.0,24274.0,25.74,1.9,-1.2,BOM500020
92,2019-08-13,72.1,73.3,70.4,71.1,71.84,130129.0,1468.0,9348650.0,50512.0,38.82,2.9,-1.0,BOM500020
93,2019-08-09,73.0,74.6,71.7,71.95,72.92,210642.0,2613.0,15360204.0,58981.0,28.0,2.9,-1.05,BOM500020
94,2019-08-08,69.9,72.55,68.75,71.25,70.62,158165.0,1699.0,11169304.0,42736.0,27.02,3.8,1.35,BOM500020
95,2019-08-07,73.35,75.15,69.45,70.15,72.84,257383.0,2747.0,18747854.0,75848.0,29.47,5.7,-3.2,BOM500020
96,2019-08-06,71.9,74.75,71.0,72.8,72.98,421634.0,4566.0,30771151.0,126118.0,29.91,3.75,0.9,BOM500020
97,2019-08-05,65.85,72.4,62.5,69.75,68.43,439058.0,4188.0,30046714.0,88676.0,20.2,9.9,3.9,BOM500020
98,2019-08-02,67.2,68.25,62.5,66.15,65.67,564887.0,4631.0,37093718.0,226899.0,40.17,5.75,-1.05,BOM500020
99,2019-08-01,70.3,72.55,68.15,69.05,70.29,283938.0,2147.0,19957622.0,130358.0,45.91,4.4,-1.25,BOM500020
100,2019-07-31,76.0,76.55,65.55,71.15,69.95,828190.0,7245.0,57928028.0,334949.0,40.44,11.0,-4.85,BOM500020
101,2019-07-30,83.1,84.4,76.1,76.55,78.83,389761.0,2588.0,30724674.0,85477.0,21.93,8.3,-6.55,BOM500020
102,2019-07-29,85.7,85.7,83.0,83.85,84.0,86532.0,863.0,7268715.0,38268.0,44.22,2.7,-1.85,BOM500020
103,2019-07-26,85.0,86.5,83.65,85.25,85.3,212284.0,2045.0,18108868.0,110524.0,52.06,2.85,0.25,BOM500020
104,2019-07-25,84.8,86.5,84.5,84.9,85.33,89321.0,950.0,7621658.0,41481.0,46.44,2.0,0.1,BOM500020
105,2019-07-24,88.95,89.65,85.2,85.7,86.57,99247.0,1152.0,8592062.0,46839.0,47.19,4.45,-3.25,BOM500020
106,2019-07-23,91.6,92.8,87.6,88.1,89.91,155280.0,1489.0,13961846.0,83627.0,53.86,5.2,-3.5,BOM500020
107,2019-07-22,94.45,94.45,90.7,91.25,91.58,93673.0,1019.0,8578305.0,45692.0,48.78,3.75,-3.2,BOM500020
108,2019-07-19,97.1,97.1,91.0,93.95,93.26,154081.0,1925.0,14368882.0,60434.0,39.22,6.1,-3.15,BOM500020
109,2019-07-18,98.95,99.0,95.55,96.25,97.15,94696.0,1132.0,9200038.0,48587.0,51.31,3.45,-2.7,BOM500020
110,2019-07-17,99.65,100.8,98.3,98.95,99.44,114089.0,1406.0,11344791.0,54005.0,47.34,2.5,-0.7,BOM500020
111,2019-07-16,98.45,101.65,97.25,98.95,99.6,146465.0,1548.0,14588392.0,57677.0,39.38,4.4,0.5,BOM500020
112,2019-07-15,100.9,100.9,97.1,98.3,99.05,114233.0,1195.0,11315283.0,56162.0,49.16,3.8,-2.6,BOM500020
113,2019-07-12,101.9,102.9,99.5,99.85,100.72,125631.0,1393.0,12654081.0,54675.0,43.52,3.4,-2.05,BOM500020
114,2019-07-11,102.2,103.25,100.95,101.8,101.79,85801.0,1057.0,8733635.0,43530.0,50.73,2.3,-0.4,BOM500020
115,2019-07-10,102.45,103.55,100.75,101.45,101.76,76292.0,900.0,7763282.0,38561.0,50.54,2.8,-1.0,BOM500020
116,2019-07-09,101.05,104.5,99.0,101.9,102.68,173527.0,1911.0,17818012.0,40941.0,23.59,5.5,0.85,BOM500020
117,2019-07-08,105.0,106.25,100.3,101.25,101.68,242477.0,2099.0,24654910.0,111475.0,45.97,5.95,-3.75,BOM500020
118,2019-07-05,111.4,112.0,106.15,106.65,109.5,193653.0,2686.0,21205317.0,73189.0,37.79,5.85,-4.75,BOM500020
119,2019-07-04,110.0,112.4,108.9,109.7,110.43,218863.0,2080.0,24169277.0,52012.0,23.76,3.5,-0.3,BOM500020
120,2019-07-03,113.25,113.25,108.8,109.55,110.77,169895.0,2103.0,18819426.0,55907.0,32.91,4.45,-3.7,BOM500020
121,2019-07-02,114.5,116.4,111.6,112.6,113.51,237755.0,2582.0,26987924.0,69586.0,29.27,4.8,-1.9,BOM500020
122,2019-07-01,110.0,117.75,108.5,114.6,115.1,915088.0,9687.0,105331188.0,238967.0,26.11,9.25,4.6,BOM500020
123,2019-06-28,104.4,110.8,100.8,107.75,106.76,513011.0,5789.0,54769740.0,159921.0,31.17,10.0,3.35,BOM500020
124,2019-06-27,100.05,105.1,100.05,103.45,103.51,237968.0,3155.0,24632443.0,66716.0,28.04,5.05,3.4,BOM500020
125,2019-06-26,101.4,103.3,99.8,100.8,101.03,168410.0,2412.0,17013721.0,79840.0,47.41,3.5,-0.6,BOM500020
126,2019-06-25,102.8,102.8,100.2,100.9,101.28,87952.0,1047.0,8907836.0,38521.0,43.8,2.6,-1.9,BOM500020
127,2019-06-24,104.6,106.4,100.5,101.75,103.24,168232.0,2122.0,17368366.0,67750.0,40.27,5.9,-2.85,BOM500020
128,2019-06-21,101.4,106.2,100.0,104.1,104.0,274093.0,3161.0,28505520.0,60757.0,22.17,6.2,2.7,BOM500020
129,2019-06-20,101.35,103.35,97.15,101.65,100.67,454625.0,3522.0,45765414.0,190922.0,42.0,6.2,0.3,BOM500020
130,2019-06-19,107.0,108.7,98.8,101.2,102.59,262056.0,2702.0,26884984.0,87970.0,33.57,9.9,-5.8,BOM500020
131,2019-06-18,110.9,112.0,105.45,106.3,109.16,216571.0,1847.0,23639969.0,79020.0,36.49,6.55,-4.6,BOM500020
132,2019-06-17,113.95,114.1,108.7,109.85,110.63,115242.0,1261.0,12749620.0,47534.0,41.25,5.4,-4.1,BOM500020
133,2019-06-14,114.8,116.5,113.0,113.55,114.81,175301.0,1855.0,20126719.0,60173.0,34.33,3.5,-1.25,BOM500020
134,2019-06-13,117.05,118.05,111.15,114.55,114.59,220396.0,2068.0,25254931.0,74076.0,33.61,6.9,-2.5,BOM500020
135,2019-06-12,120.45,122.25,117.9,118.5,119.6,126161.0,1314.0,15088881.0,44393.0,35.19,4.35,-1.95,BOM500020
136,2019-06-11,122.7,123.8,119.05,120.0,121.23,169230.0,1816.0,20516240.0,50586.0,29.89,4.75,-2.7,BOM500020
137,2019-06-10,125.95,126.85,121.15,122.65,123.22,123129.0,1200.0,15172243.0,43820.0,35.59,5.7,-3.3,BOM500020
138,2019-06-07,125.2,127.3,122.65,123.7,124.93,118490.0,1397.0,14803468.0,33437.0,28.22,4.65,-1.5,BOM500020
139,2019-06-06,129.9,129.9,123.2,124.7,125.68,166833.0,1674.0,20968175.0,65748.0,39.41,6.7,-5.2,BOM500020
140,2019-06-04,125.0,132.15,124.85,129.65,130.01,337618.0,3670.0,43894418.0,81481.0,24.13,7.3,4.65,BOM500020
141,2019-06-03,127.65,127.75,123.0,125.4,124.85,188184.0,2023.0,23495084.0,52698.0,28.0,4.75,-2.25,BOM500020
142,2019-05-31,132.0,132.4,126.1,127.4,128.82,202629.0,2272.0,26102202.0,60161.0,29.69,6.3,-4.6,BOM500020
143,2019-05-30,128.05,134.5,127.5,131.35,131.7,356438.0,4253.0,46942633.0,76105.0,21.35,7.0,3.3,BOM500020
144,2019-05-29,133.1,133.1,125.65,127.6,128.01,276197.0,2829.0,35354911.0,110108.0,39.87,7.45,-5.5,BOM500020
145,2019-05-28,136.0,136.45,129.4,132.45,132.58,306031.0,3412.0,40575105.0,74238.0,24.26,7.05,-3.55,BOM500020
146,2019-05-27,123.9,138.4,122.9,135.75,133.17,930374.0,9679.0,123900058.0,215491.0,23.16,15.5,11.85,BOM500020
147,2019-05-24,116.9,124.15,115.45,123.2,120.97,319732.0,3281.0,38678970.0,122958.0,38.46,8.7,6.3,BOM500020
148,2019-05-23,118.0,122.45,115.0,115.65,118.97,302272.0,3195.0,35960442.0,77403.0,25.61,7.45,-2.35,BOM500020
149,2019-05-22,116.45,116.8,113.9,115.15,115.09,127339.0,1678.0,14655034.0,38682.0,30.38,2.9,-1.3,BOM500020
150,2019-05-21,120.8,120.8,114.1,115.4,116.84,221900.0,2364.0,25926280.0,70448.0,31.75,6.7,-5.4,BOM500020
151,2019-05-20,115.0,120.65,112.7,118.05,117.29,333410.0,3502.0,39106477.0,92661.0,27.79,7.95,3.05,BOM500020
152,2019-05-17,110.0,113.35,109.0,109.8,111.02,120935.0,1339.0,13426170.0,43902.0,36.3,4.35,-0.2,BOM500020
153,2019-05-16,111.1,111.8,107.5,110.1,109.37,214566.0,2398.0,23466088.0,60134.0,28.03,4.3,-1.0,BOM500020
154,2019-05-15,112.0,114.3,109.45,110.3,112.28,194913.0,1953.0,21884139.0,49660.0,25.48,4.85,-1.7,BOM500020
155,2019-05-14,109.0,114.35,105.9,110.75,110.54,387192.0,3565.0,42798579.0,167157.0,43.17,8.45,1.75,BOM500020
156,2019-05-13,118.0,118.0,109.0,109.85,112.58,212285.0,1733.0,23899034.0,111806.0,52.67,9.0,-8.15,BOM500020
157,2019-05-10,119.45,119.7,116.0,117.0,118.03,145576.0,1893.0,17182070.0,41628.0,28.6,3.7,-2.45,BOM500020
158,2019-05-09,119.0,121.35,116.95,117.75,119.27,165122.0,2049.0,19694875.0,53835.0,32.6,4.4,-1.25,BOM500020
159,2019-05-08,122.7,124.15,117.0,119.65,120.17,284188.0,3390.0,34151957.0,52751.0,18.56,7.15,-3.05,BOM500020
160,2019-05-07,130.5,132.0,120.7,121.6,125.48,289840.0,3512.0,36368929.0,127357.0,43.94,11.3,-8.9,BOM500020
161,2019-05-06,127.0,132.5,125.4,129.75,130.16,390216.0,5007.0,50788963.0,120755.0,30.95,7.1,2.75,BOM500020
162,2019-05-03,134.0,134.0,125.5,126.5,128.68,685403.0,7743.0,88196123.0,208620.0,30.44,8.5,-7.5,BOM500020
163,2019-05-02,113.0,123.0,112.65,120.1,119.87,602878.0,6565.0,72267310.0,114995.0,19.07,10.35,7.1,BOM500020
164,2019-04-30,125.0,125.0,103.05,112.6,111.37,1125281.0,10906.0,125317729.0,186380.0,16.56,21.95,-12.4,BOM500020
165,2019-04-26,126.45,128.2,123.75,124.8,125.2,113017.0,1384.0,14150245.0,39436.0,34.89,4.45,-1.65,BOM500020
166,2019-04-25,126.45,129.25,125.0,126.6,126.9,268623.0,2714.0,34088009.0,59532.0,22.16,4.25,0.15,BOM500020
167,2019-04-24,123.5,126.5,123.45,125.8,124.92,130680.0,1468.0,16324191.0,37299.0,28.54,3.05,2.3,BOM500020
168,2019-04-23,124.35,127.0,122.8,123.25,124.85,153411.0,1800.0,19153449.0,34662.0,22.59,4.2,-1.1,BOM500020
169,2019-04-22,130.95,130.95,123.65,124.35,125.9,207135.0,2393.0,26078644.0,67206.0,32.45,7.3,-6.6,BOM500020
170,2019-04-18,135.5,135.9,124.15,129.95,129.21,307902.0,3851.0,39784315.0,67339.0,21.87,11.75,-5.55,BOM500020
171,2019-04-16,137.2,137.7,134.2,134.9,135.65,180328.0,1972.0,24461018.0,57488.0,31.88,3.5,-2.3,BOM500020
172,2019-04-15,137.8,139.05,135.5,136.75,137.15,165849.0,2017.0,22745619.0,41475.0,25.01,3.55,-1.05,BOM500020
173,2019-04-12,135.15,139.9,133.9,136.85,136.44,304534.0,3086.0,41551904.0,72061.0,23.66,6.0,1.7,BOM500020
174,2019-04-11,137.4,137.4,134.5,135.6,135.59,175760.0,2138.0,23831207.0,62426.0,35.52,2.9,-1.8,BOM500020
175,2019-04-10,136.85,139.9,134.9,136.15,137.24,272991.0,2963.0,37465436.0,68677.0,25.16,5.0,-0.7,BOM500020
176,2019-04-09,137.9,137.9,133.65,136.35,135.49,193471.0,2314.0,26213335.0,44424.0,22.96,4.25,-1.55,BOM500020
177,2019-04-08,140.05,142.8,135.45,137.3,138.91,222432.0,2580.0,30898321.0,59264.0,26.64,7.35,-2.75,BOM500020
178,2019-04-05,144.4,144.4,138.55,140.5,141.34,275185.0,2972.0,38894879.0,87608.0,31.84,5.85,-3.9,BOM500020
179,2019-04-04,138.2,146.8,138.05,142.85,143.32,1137980.0,10997.0,163093598.0,273097.0,24.0,8.75,4.65,BOM500020
180,2019-04-03,139.5,141.0,136.3,136.95,138.59,289155.0,2901.0,40073490.0,70487.0,24.38,4.7,-2.55,BOM500020
181,2019-04-02,137.5,141.05,134.35,138.8,138.23,353117.0,3870.0,48812005.0,71488.0,20.24,6.7,1.3,BOM500020
182,2019-04-01,136.0,139.4,135.65,136.85,137.41,235355.0,2442.0,32340885.0,68546.0,29.12,3.75,0.85,BOM500020
183,2019-03-29,138.6,139.3,134.15,135.05,136.74,214507.0,2702.0,29332565.0,76846.0,35.82,5.15,-3.55,BOM500020
184,2019-03-28,137.6,141.7,136.6,138.15,139.12,385303.0,3849.0,53602823.0,98032.0,25.44,5.1,0.55,BOM500020
185,2019-03-27,137.5,139.85,134.4,135.85,136.97,444499.0,4387.0,60881856.0,132811.0,29.88,5.45,-1.65,BOM500020
186,2019-03-26,137.0,139.7,134.7,135.9,136.87,309654.0,3477.0,42381065.0,88540.0,28.59,5.0,-1.1,BOM500020
187,2019-03-25,141.8,141.8,134.4,136.1,136.84,407344.0,4265.0,55741782.0,132708.0,32.58,7.4,-5.7,BOM500020
188,2019-03-22,142.9,147.4,141.5,142.75,144.25,359455.0,4417.0,51850072.0,105422.0,29.33,5.9,-0.15,BOM500020
189,2019-03-20,146.0,146.4,140.9,142.65,143.04,339203.0,3855.0,48519804.0,81950.0,24.16,5.5,-3.35,BOM500020
190,2019-03-19,146.4,149.4,143.55,146.35,146.94,620073.0,6802.0,91110488.0,143082.0,23.08,5.85,-0.05,BOM500020
191,2019-03-18,134.35,149.3,134.0,145.3,144.83,2030586.0,20332.0,294087204.0,382016.0,18.81,15.3,10.95,BOM500020
192,2019-03-15,141.35,142.25,132.0,133.3,137.59,552207.0,5665.0,75976202.0,167295.0,30.3,10.25,-8.05,BOM500020
193,2019-03-14,135.95,141.9,132.6,139.85,137.57,1180475.0,10593.0,162395561.0,260402.0,22.06,9.3,3.9,BOM500020
194,2019-03-13,129.1,137.0,126.7,135.4,133.37,1436309.0,12468.0,191564409.0,345472.0,24.05,10.3,6.3,BOM500020
195,2019-03-12,117.0,134.3,117.0,129.4,128.46,1992340.0,18102.0,255943362.0,292852.0,14.7,17.3,12.4,BOM500020
196,2019-03-11,115.5,119.0,115.2,116.0,116.85,189833.0,1872.0,22182864.0,77438.0,40.79,3.8,0.5,BOM500020
197,2019-03-08,119.0,119.65,115.4,115.7,117.04,155694.0,1332.0,18223194.0,47850.0,30.73,4.25,-3.3,BOM500020
198,2019-03-07,123.35,124.4,117.85,118.4,120.32,229324.0,2427.0,27592660.0,85797.0,37.41,6.55,-4.95,BOM500020
199,2019-03-06,119.0,124.9,119.0,122.45,122.09,552682.0,4937.0,67474682.0,135682.0,24.55,5.9,3.45,BOM500020
200,2019-03-05,114.15,121.4,114.1,117.95,118.07,512040.0,4178.0,60455030.0,175893.0,34.35,7.3,3.8,BOM500020
