,Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,stockname
14,2019-12-10,1458.85,1462.0,1447.2,1449.7,1453.28,2155.0,374.0,3131828.0,970.0,45.01,14.8,-9.15,BOM500002
15,2019-12-09,1441.9,1462.4,1437.9,1452.9,1450.82,5767.0,736.0,8366879.0,4114.0,71.34,24.5,11.0,BOM500002
16,2019-12-06,1435.0,1448.8,1425.0,1444.6,1440.96,9534.0,1613.0,13738134.0,6680.0,70.06,23.8,9.6,BOM500002
17,2019-12-05,1455.55,1455.55,1435.8,1439.6,1442.38,1323.0,473.0,1908274.0,581.0,43.92,19.75,-15.95,BOM500002
18,2019-12-04,1474.0,1474.85,1446.0,1449.4,1454.0,1581.0,220.0,2298772.0,1040.0,65.78,28.85,-24.6,BOM500002
19,2019-12-03,1479.0,1479.0,1455.85,1461.2,1461.99,4795.0,1226.0,7010265.0,3146.0,65.61,23.15,-17.8,BOM500002
20,2019-12-02,1453.6,1491.1,1448.0,1479.45,1473.01,3280.0,569.0,4831478.0,1403.0,42.77,43.1,25.85,BOM500002
21,2019-11-29,1463.75,1479.7,1441.0,1445.7,1453.21,9450.0,1407.0,13732817.0,3617.0,38.28,38.7,-18.05,BOM500002
22,2019-11-28,1439.05,1483.25,1432.75,1446.1,1449.58,7151.0,749.0,10365920.0,2789.0,39.0,50.5,7.05,BOM500002
23,2019-11-27,1427.35,1440.0,1416.0,1438.7,1433.07,2367.0,465.0,3392077.0,1192.0,50.36,24.0,11.35,BOM500002
24,2019-11-26,1416.8,1432.2,1407.45,1414.45,1421.82,3354.0,797.0,4768777.0,1260.0,37.57,24.75,-2.35,BOM500002
25,2019-11-25,1427.5,1427.5,1405.0,1407.25,1412.49,1897.0,492.0,2679488.0,900.0,47.44,22.5,-20.25,BOM500002
26,2019-11-22,1421.0,1444.5,1405.05,1412.9,1416.12,4011.0,1010.0,5680042.0,2610.0,65.07,39.45,-8.1,BOM500002
27,2019-11-21,1458.0,1458.0,1436.0,1439.6,1445.36,1201.0,301.0,1735880.0,565.0,47.04,22.0,-18.4,BOM500002
28,2019-11-20,1474.6,1474.6,1440.05,1449.0,1457.76,2210.0,392.0,3221654.0,1220.0,55.2,34.55,-25.6,BOM500002
29,2019-11-19,1475.0,1479.55,1453.4,1471.4,1469.26,3670.0,588.0,5392201.0,2021.0,55.07,26.15,-3.6,BOM500002
30,2019-11-18,1460.35,1476.45,1447.2,1454.8,1452.94,1617.0,329.0,2349408.0,556.0,34.38,29.25,-5.55,BOM500002
31,2019-11-15,1485.95,1485.95,1455.0,1467.45,1464.69,3869.0,746.0,5666882.0,2019.0,52.18,30.95,-18.5,BOM500002
32,2019-11-14,1497.0,1497.0,1464.0,1468.3,1478.25,2374.0,360.0,3509377.0,875.0,36.86,33.0,-28.7,BOM500002
33,2019-11-13,1457.55,1534.9,1420.0,1491.05,1467.06,15687.0,2148.0,23013716.0,2847.0,18.15,114.9,33.5,BOM500002
34,2019-11-11,1470.0,1470.0,1444.6,1457.05,1453.84,1946.0,412.0,2829163.0,1045.0,53.7,25.4,-12.95,BOM500002
35,2019-11-08,1481.3,1481.3,1442.65,1461.65,1457.91,3910.0,708.0,5700429.0,1411.0,36.09,38.65,-19.65,BOM500002
36,2019-11-07,1472.4,1491.75,1457.0,1485.75,1476.64,3459.0,442.0,5107688.0,1510.0,43.65,34.75,13.35,BOM500002
37,2019-11-06,1450.0,1469.1,1430.1,1462.2,1454.83,2961.0,364.0,4307742.0,925.0,31.24,39.0,12.2,BOM500002
38,2019-11-05,1463.6,1472.25,1445.05,1448.5,1464.65,26055.0,458.0,38161376.0,1046.0,4.01,27.2,-15.1,BOM500002
39,2019-11-04,1468.0,1476.85,1451.5,1456.45,1461.01,2403.0,316.0,3510798.0,1149.0,47.82,25.35,-11.55,BOM500002
40,2019-11-01,1459.0,1479.95,1451.7,1458.55,1462.66,3585.0,539.0,5243651.0,1849.0,51.58,28.25,-0.45,BOM500002
41,2019-10-31,1458.9,1498.0,1448.8,1457.65,1473.73,13767.0,2287.0,20288797.0,7851.0,57.03,49.2,-1.25,BOM500002
42,2019-10-30,1494.0,1494.0,1442.5,1448.35,1451.16,21747.0,1314.0,31558441.0,4297.0,19.76,51.5,-45.65,BOM500002
43,2019-10-29,1524.0,1524.65,1462.5,1470.05,1480.3,6874.0,1409.0,10175565.0,3870.0,56.3,62.15,-53.95,BOM500002
44,2019-10-27,1500.0,1524.85,1500.0,1517.05,1513.55,1121.0,152.0,1696692.0,765.0,68.24,24.85,17.05,BOM500002
45,2019-10-25,1524.0,1525.9,1482.85,1496.1,1491.38,13796.0,428.0,20575122.0,1612.0,11.68,43.05,-27.9,BOM500002
46,2019-10-24,1547.7,1547.7,1507.65,1514.9,1519.53,2441.0,289.0,3709161.0,1159.0,47.48,40.05,-32.8,BOM500002
47,2019-10-23,1551.7,1566.55,1531.0,1535.6,1548.63,4661.0,749.0,7218156.0,1274.0,27.33,35.55,-16.1,BOM500002
48,2019-10-22,1549.95,1580.05,1520.0,1540.05,1549.42,4414.0,451.0,6839143.0,1988.0,45.04,60.05,-9.9,BOM500002
49,2019-10-18,1525.0,1565.0,1524.0,1552.65,1540.51,26858.0,706.0,41374930.0,2091.0,7.79,41.0,27.65,BOM500002
50,2019-10-17,1520.0,1534.0,1507.9,1521.4,1521.47,11303.0,1756.0,17197150.0,8955.0,79.23,26.1,1.4,BOM500002
51,2019-10-16,1518.8,1536.65,1506.0,1519.1,1520.98,4266.0,552.0,6488495.0,2124.0,49.79,30.65,0.3,BOM500002
52,2019-10-15,1483.95,1520.0,1445.7,1496.8,1488.18,20839.0,791.0,31012103.0,5058.0,24.27,74.3,12.85,BOM500002
53,2019-10-14,1488.0,1503.45,1463.0,1473.65,1482.99,2495.0,281.0,3700057.0,962.0,38.56,40.45,-14.35,BOM500002
54,2019-10-11,1475.0,1505.45,1470.2,1483.05,1490.22,4638.0,677.0,6911641.0,1176.0,25.36,35.25,8.05,BOM500002
55,2019-10-10,1486.0,1490.0,1455.7,1465.35,1473.1,2421.0,276.0,3566386.0,842.0,34.78,34.3,-20.65,BOM500002
56,2019-10-09,1483.0,1507.1,1465.8,1486.85,1488.67,27926.0,684.0,41572489.0,1800.0,6.45,41.3,3.85,BOM500002
57,2019-10-07,1475.0,1482.35,1444.0,1464.5,1465.13,2379.0,265.0,3485542.0,879.0,36.95,38.35,-10.5,BOM500002
58,2019-10-04,1462.4,1501.5,1448.0,1460.4,1472.42,17899.0,400.0,26354935.0,1363.0,7.61,53.5,-2.0,BOM500002
59,2019-10-03,1485.0,1485.0,1453.0,1462.85,1463.29,4723.0,373.0,6911102.0,3119.0,66.04,32.0,-22.15,BOM500002
60,2019-10-01,1548.8,1553.0,1448.1,1485.15,1495.0,8048.0,1259.0,12031799.0,3684.0,45.78,104.9,-63.65,BOM500002
61,2019-09-30,1527.6,1534.35,1501.2,1521.0,1515.92,3685.0,492.0,5586174.0,1105.0,29.99,33.15,-6.6,BOM500002
62,2019-09-27,1466.0,1550.9,1466.0,1545.75,1531.44,19897.0,2748.0,30471119.0,5145.0,25.86,84.9,79.75,BOM500002
63,2019-09-26,1557.4,1583.8,1405.5,1460.5,1474.67,34618.0,2723.0,51050188.0,9287.0,26.83,178.3,-96.9,BOM500002
64,2019-09-25,1573.4,1574.25,1511.0,1540.5,1543.03,10076.0,1706.0,15547573.0,2253.0,22.36,63.25,-32.9,BOM500002
65,2019-09-24,1565.0,1578.45,1548.5,1573.4,1569.96,37286.0,1921.0,58537461.0,5517.0,14.8,29.95,8.4,BOM500002
66,2019-09-23,1430.0,1580.0,1417.0,1554.7,1521.45,22473.0,3220.0,34191592.0,9559.0,42.54,163.0,124.7,BOM500002
67,2019-09-20,1318.15,1530.0,1318.0,1413.3,1431.33,23642.0,2125.0,33839409.0,9419.0,39.84,212.0,95.15,BOM500002
68,2019-09-19,1327.25,1331.8,1319.0,1322.15,1323.75,1111.0,145.0,1470683.0,527.0,47.43,12.8,-5.1,BOM500002
69,2019-09-18,1334.2,1335.0,1324.45,1325.9,1329.18,882.0,101.0,1172333.0,576.0,65.31,10.55,-8.3,BOM500002
70,2019-09-17,1355.0,1355.2,1332.0,1335.7,1339.41,1922.0,258.0,2574350.0,629.0,32.73,23.2,-19.3,BOM500002
71,2019-09-16,1345.0,1370.0,1331.2,1343.3,1352.87,2759.0,442.0,3732577.0,1041.0,37.73,38.8,-1.7,BOM500002
72,2019-09-13,1333.6,1364.0,1326.0,1349.25,1344.3,2437.0,370.0,3276070.0,573.0,23.51,38.0,15.65,BOM500002
73,2019-09-12,1338.2,1345.0,1328.0,1332.65,1334.67,22315.0,185.0,29783138.0,377.0,1.69,17.0,-5.55,BOM500002
74,2019-09-11,1338.0,1346.95,1321.85,1327.2,1335.12,1780.0,230.0,2376519.0,841.0,47.25,25.1,-10.8,BOM500002
75,2019-09-09,1313.0,1337.35,1307.1,1324.3,1327.89,3863.0,334.0,5129639.0,1251.0,32.38,30.25,11.3,BOM500002
76,2019-09-06,1319.5,1338.5,1312.0,1320.7,1323.63,3014.0,281.0,3989423.0,1772.0,58.79,26.5,1.2,BOM500002
77,2019-09-05,1329.25,1333.0,1314.0,1316.05,1321.44,800.0,199.0,1057155.0,424.0,53.0,19.0,-13.2,BOM500002
78,2019-09-04,1332.0,1339.0,1314.85,1318.4,1326.78,2991.0,443.0,3968413.0,801.0,26.78,24.15,-13.6,BOM500002
79,2019-09-03,1340.0,1340.75,1320.0,1331.15,1334.25,22409.0,475.0,29899272.0,3342.0,14.91,20.75,-8.85,BOM500002
80,2019-08-30,1345.0,1353.0,1327.85,1337.85,1334.5,17566.0,405.0,23441813.0,628.0,3.58,25.15,-7.15,BOM500002
81,2019-08-29,1351.6,1360.2,1328.7,1333.0,1340.02,21387.0,654.0,28658982.0,1543.0,7.21,31.5,-18.6,BOM500002
82,2019-08-28,1381.8,1390.0,1352.4,1361.3,1364.69,34171.0,769.0,46632829.0,1926.0,5.64,37.6,-20.5,BOM500002
83,2019-08-27,1414.4,1417.75,1374.0,1380.75,1398.69,2965.0,367.0,4147117.0,893.0,30.12,43.75,-33.65,BOM500002
84,2019-08-26,1361.0,1427.95,1334.15,1400.05,1353.16,31609.0,606.0,42772106.0,1369.0,4.33,93.8,39.05,BOM500002
85,2019-08-23,1348.95,1350.0,1328.25,1339.1,1339.01,2013.0,300.0,2695418.0,743.0,36.91,21.75,-9.85,BOM500002
86,2019-08-22,1356.5,1356.5,1341.0,1349.0,1349.02,1329.0,214.0,1792842.0,316.0,23.78,15.5,-7.5,BOM500002
87,2019-08-21,1359.5,1372.2,1354.8,1359.15,1360.88,1040.0,161.0,1415320.0,426.0,40.96,17.4,-0.35,BOM500002
88,2019-08-20,1365.3,1376.4,1360.65,1364.25,1366.63,1128.0,241.0,1541553.0,380.0,33.69,15.75,-1.05,BOM500002
89,2019-08-19,1372.2,1381.0,1353.0,1375.05,1361.91,33277.0,494.0,45320150.0,1469.0,4.41,28.0,2.85,BOM500002
90,2019-08-16,1365.0,1367.4,1338.55,1359.75,1358.99,9277.0,448.0,12607364.0,7718.0,83.19,28.85,-5.25,BOM500002
91,2019-08-14,1400.0,1400.0,1313.2,1349.95,1348.58,7042.0,850.0,9496712.0,1652.0,23.46,86.8,-50.05,BOM500002
92,2019-08-13,1400.0,1405.0,1371.3,1378.35,1386.19,23012.0,421.0,31898964.0,1127.0,4.9,33.7,-21.65,BOM500002
93,2019-08-09,1411.5,1422.6,1388.8,1397.7,1405.34,1160.0,244.0,1630199.0,348.0,30.0,33.8,-13.8,BOM500002
94,2019-08-08,1391.1,1426.7,1370.55,1396.3,1395.44,6275.0,979.0,8756364.0,1248.0,19.89,56.15,5.2,BOM500002
95,2019-08-07,1376.2,1398.85,1366.45,1390.5,1386.6,1628.0,269.0,2257382.0,720.0,44.23,32.4,14.3,BOM500002
96,2019-08-06,1372.15,1399.85,1372.15,1382.4,1385.71,1562.0,217.0,2164484.0,748.0,47.89,27.7,10.25,BOM500002
97,2019-08-05,1359.65,1389.4,1331.95,1381.3,1364.53,4155.0,651.0,5669603.0,1249.0,30.06,57.45,21.65,BOM500002
98,2019-08-02,1350.55,1385.0,1341.3,1359.65,1351.06,14743.0,537.0,19918735.0,1486.0,10.08,43.7,9.1,BOM500002
99,2019-08-01,1363.0,1390.0,1345.0,1350.55,1358.11,3423.0,492.0,4648805.0,1424.0,41.6,45.0,-12.45,BOM500002
100,2019-07-31,1360.0,1372.5,1340.0,1362.55,1359.09,9107.0,503.0,12377243.0,1366.0,15.0,32.5,2.55,BOM500002
101,2019-07-30,1395.0,1403.55,1353.1,1360.8,1371.13,4616.0,779.0,6329154.0,2114.0,45.8,50.45,-34.2,BOM500002
102,2019-07-29,1415.0,1435.5,1350.0,1394.5,1376.94,30562.0,825.0,42081996.0,2328.0,7.62,85.5,-20.5,BOM500002
103,2019-07-26,1404.65,1423.0,1371.3,1380.1,1393.3,7611.0,938.0,10604410.0,2409.0,31.65,51.7,-24.55,BOM500002
104,2019-07-25,1366.2,1413.65,1366.2,1403.0,1392.37,3131.0,446.0,4359521.0,1367.0,43.66,47.45,36.8,BOM500002
105,2019-07-24,1385.5,1391.9,1350.45,1361.1,1365.92,4464.0,494.0,6097487.0,2212.0,49.55,41.45,-24.4,BOM500002
106,2019-07-23,1429.7,1444.0,1362.0,1374.45,1406.87,44451.0,1812.0,62537000.0,4957.0,11.15,82.0,-55.25,BOM500002
107,2019-07-22,1414.5,1414.5,1377.3,1402.95,1395.42,29993.0,575.0,41852784.0,1410.0,4.7,37.2,-11.55,BOM500002
108,2019-07-19,1465.0,1466.15,1411.0,1414.5,1422.51,5674.0,629.0,8071314.0,2945.0,51.9,55.15,-50.5,BOM500002
109,2019-07-18,1490.0,1500.0,1444.05,1455.25,1479.44,28664.0,916.0,42406649.0,2219.0,7.74,55.95,-34.75,BOM500002
110,2019-07-17,1518.35,1534.0,1482.15,1488.2,1513.54,5364.0,536.0,8118610.0,2241.0,41.78,51.85,-30.15,BOM500002
111,2019-07-16,1490.45,1522.15,1477.1,1518.35,1506.51,2622.0,274.0,3950081.0,1331.0,50.76,45.05,27.9,BOM500002
112,2019-07-15,1504.2,1507.8,1488.2,1497.75,1496.83,1601.0,165.0,2396427.0,800.0,49.97,19.6,-6.45,BOM500002
113,2019-07-12,1508.0,1518.65,1488.0,1500.8,1502.97,1938.0,261.0,2912765.0,430.0,22.19,30.65,-7.2,BOM500002
114,2019-07-11,1540.0,1540.0,1504.95,1508.25,1518.57,1948.0,267.0,2958173.0,733.0,37.63,35.05,-31.75,BOM500002
115,2019-07-10,1539.95,1548.0,1485.9,1514.0,1517.76,5276.0,649.0,8007711.0,2387.0,45.24,62.1,-25.95,BOM500002
116,2019-07-09,1494.0,1557.7,1479.3,1533.05,1532.75,9837.0,1030.0,15077661.0,2889.0,29.37,78.4,39.05,BOM500002
117,2019-07-08,1543.0,1558.6,1457.65,1484.85,1497.99,14648.0,1257.0,21942552.0,3246.0,22.16,100.95,-58.15,BOM500002
118,2019-07-05,1653.5,1669.0,1523.6,1543.35,1579.0,21316.0,2001.0,33657918.0,7737.0,36.3,145.4,-110.15,BOM500002
119,2019-07-04,1603.85,1666.35,1603.35,1653.2,1630.3,26289.0,869.0,42859060.0,3686.0,14.02,63.0,49.35,BOM500002
120,2019-07-03,1602.55,1615.0,1602.5,1607.15,1608.24,1767.0,200.0,2841762.0,753.0,42.61,12.5,4.6,BOM500002
121,2019-07-02,1613.95,1615.35,1597.6,1600.3,1604.24,26822.0,365.0,43028804.0,2450.0,9.13,17.75,-13.65,BOM500002
122,2019-07-01,1609.7,1633.0,1590.6,1601.25,1612.55,4378.0,471.0,7059753.0,1804.0,41.21,42.4,-8.45,BOM500002
123,2019-06-28,1597.0,1617.1,1592.25,1603.35,1603.77,21952.0,638.0,35206009.0,2968.0,13.52,24.85,6.35,BOM500002
124,2019-06-27,1593.65,1639.7,1585.15,1605.45,1616.58,32405.0,1445.0,52385267.0,5613.0,17.32,54.55,11.8,BOM500002
125,2019-06-26,1554.0,1610.0,1554.0,1603.6,1592.71,9124.0,835.0,14531852.0,3655.0,40.06,56.0,49.6,BOM500002
126,2019-06-25,1560.0,1566.15,1541.25,1558.9,1553.5,1127.0,219.0,1750791.0,403.0,35.76,24.9,-1.1,BOM500002
127,2019-06-24,1559.0,1571.45,1550.95,1559.6,1564.23,42622.0,806.0,66670621.0,8885.0,20.85,20.5,0.6,BOM500002
128,2019-06-21,1565.0,1576.05,1530.8,1561.1,1555.35,29388.0,583.0,45708564.0,1045.0,3.56,45.25,-3.9,BOM500002
129,2019-06-20,1544.35,1576.05,1536.25,1566.0,1557.79,3885.0,391.0,6052011.0,1451.0,37.35,39.8,21.65,BOM500002
130,2019-06-19,1545.0,1562.3,1540.7,1551.95,1551.59,27816.0,505.0,43159017.0,2042.0,7.34,21.6,6.95,BOM500002
131,2019-06-18,1531.05,1545.7,1531.05,1540.6,1542.34,22397.0,367.0,34543886.0,1456.0,6.5,14.65,9.55,BOM500002
132,2019-06-17,1515.0,1538.6,1510.0,1531.8,1527.34,4086.0,356.0,6240707.0,2078.0,50.86,28.6,16.8,BOM500002
133,2019-06-14,1524.0,1544.0,1501.15,1509.8,1529.72,22503.0,668.0,34423308.0,1455.0,6.47,42.85,-14.2,BOM500002
134,2019-06-13,1525.35,1554.0,1505.0,1513.1,1521.92,16720.0,1147.0,25446565.0,9451.0,56.53,49.0,-12.25,BOM500002
135,2019-06-12,1551.0,1572.0,1504.0,1509.85,1521.87,38086.0,1352.0,57961856.0,3850.0,10.11,68.0,-41.15,BOM500002
136,2019-06-11,1560.0,1580.15,1541.45,1550.35,1567.13,26262.0,795.0,41155983.0,1701.0,6.48,38.7,-9.65,BOM500002
137,2019-06-10,1575.0,1625.4,1560.0,1566.7,1585.92,9634.0,921.0,15278769.0,3411.0,35.41,65.4,-8.3,BOM500002
138,2019-06-07,1533.0,1575.0,1521.6,1564.35,1547.59,8289.0,818.0,12827950.0,2810.0,33.9,53.4,31.35,BOM500002
139,2019-06-06,1565.0,1577.4,1523.3,1527.6,1552.48,3402.0,439.0,5281521.0,983.0,28.89,54.1,-37.4,BOM500002
140,2019-06-04,1600.0,1607.0,1554.25,1560.2,1579.17,21913.0,569.0,34604460.0,1398.0,6.38,52.75,-39.8,BOM500002
141,2019-06-03,1565.0,1611.7,1554.3,1591.85,1589.66,6606.0,590.0,10501323.0,2203.0,33.35,57.4,26.85,BOM500002
142,2019-05-31,1583.85,1590.85,1561.7,1571.0,1570.82,119315.0,505.0,187422520.0,1216.0,1.02,29.15,-12.85,BOM500002
143,2019-05-30,1584.6,1584.75,1563.2,1578.45,1575.6,1771.0,287.0,2790383.0,585.0,33.03,21.55,-6.15,BOM500002
144,2019-05-29,1595.0,1601.0,1574.45,1582.55,1588.94,1786.0,246.0,2837847.0,646.0,36.17,26.55,-12.45,BOM500002
145,2019-05-28,1621.0,1621.0,1560.0,1589.9,1581.66,14467.0,1208.0,22881856.0,2378.0,16.44,61.0,-31.1,BOM500002
146,2019-05-27,1485.0,1620.0,1485.0,1610.7,1587.41,27581.0,2733.0,43782231.0,10982.0,39.82,135.0,125.7,BOM500002
147,2019-05-24,1450.0,1501.35,1450.0,1494.65,1488.58,37266.0,1136.0,55473454.0,2738.0,7.35,51.35,44.65,BOM500002
148,2019-05-23,1461.0,1485.0,1419.95,1429.35,1458.05,5584.0,974.0,8141726.0,2227.0,39.88,65.05,-31.65,BOM500002
149,2019-05-22,1430.0,1458.0,1402.05,1452.2,1438.83,3781.0,473.0,5440199.0,1444.0,38.19,55.95,22.2,BOM500002
150,2019-05-21,1440.45,1455.0,1414.3,1426.0,1433.78,2569.0,294.0,3683391.0,813.0,31.65,40.7,-14.45,BOM500002
151,2019-05-20,1408.0,1445.0,1403.6,1431.9,1425.63,5654.0,494.0,8060509.0,2616.0,46.27,41.4,23.9,BOM500002
152,2019-05-17,1376.05,1405.0,1375.0,1392.05,1390.29,2259.0,259.0,3140662.0,770.0,34.09,30.0,16.0,BOM500002
153,2019-05-16,1378.2,1400.0,1363.9,1388.25,1378.2,31284.0,459.0,43115652.0,681.0,2.18,36.1,10.05,BOM500002
154,2019-05-15,1375.2,1382.05,1357.9,1375.4,1372.48,1408.0,224.0,1932454.0,490.0,34.8,24.15,0.2,BOM500002
155,2019-05-14,1342.05,1376.55,1318.8,1370.85,1346.41,3010.0,378.0,4052689.0,856.0,28.44,57.75,28.8,BOM500002
156,2019-05-13,1388.95,1389.0,1340.2,1346.55,1363.65,1718.0,253.0,2342755.0,537.0,31.26,48.8,-42.4,BOM500002
157,2019-05-10,1390.8,1393.05,1340.0,1376.95,1363.06,12120.0,994.0,16520245.0,1536.0,12.67,53.05,-13.85,BOM500002
158,2019-05-09,1440.5,1440.5,1379.0,1391.95,1402.88,9968.0,753.0,13983905.0,2330.0,23.37,61.5,-48.55,BOM500002
159,2019-05-08,1475.0,1495.45,1442.2,1448.6,1465.92,47397.0,1433.0,69480338.0,6843.0,14.44,53.25,-26.4,BOM500002
160,2019-05-07,1481.3,1488.5,1465.2,1470.25,1473.51,2766.0,303.0,4075725.0,1165.0,42.12,23.3,-11.05,BOM500002
161,2019-05-06,1480.0,1503.15,1470.05,1481.3,1481.59,24894.0,491.0,36882619.0,1505.0,6.05,33.1,1.3,BOM500002
162,2019-05-03,1474.0,1515.5,1474.0,1490.55,1500.21,4414.0,468.0,6621910.0,1179.0,26.71,41.5,16.55,BOM500002
163,2019-05-02,1474.0,1519.9,1464.0,1473.9,1493.65,7317.0,682.0,10929019.0,1413.0,19.31,55.9,-0.1,BOM500002
164,2019-04-30,1478.05,1486.45,1468.45,1473.4,1473.73,27577.0,284.0,40640961.0,987.0,3.58,18.0,-4.65,BOM500002
165,2019-04-26,1491.1,1491.9,1474.0,1477.5,1487.36,23219.0,401.0,34534935.0,1084.0,4.67,17.9,-13.6,BOM500002
166,2019-04-25,1485.0,1499.85,1475.0,1493.9,1486.04,3973.0,411.0,5904031.0,1627.0,40.95,24.85,8.9,BOM500002
167,2019-04-24,1468.5,1503.5,1464.9,1484.45,1493.28,34325.0,1031.0,51256917.0,2228.0,6.49,38.6,15.95,BOM500002
168,2019-04-23,1442.0,1497.5,1442.0,1488.45,1479.21,50389.0,1616.0,74535920.0,4488.0,8.91,55.5,46.45,BOM500002
169,2019-04-22,1415.05,1454.3,1411.35,1433.05,1431.25,6611.0,502.0,9462024.0,1271.0,19.23,42.95,18.0,BOM500002
