,Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,stockname
30,2019-11-04,103.0,103.0,101.0,101.0,102.64,11.0,11.0,1129.0,9.0,81.82,2.0,-2.0,BOM500023
31,2019-10-31,99.0,100.0,99.0,100.0,99.62,206.0,4.0,20521.0,206.0,100.0,1.0,1.0,BOM500023
32,2019-10-30,100.85,100.85,97.9,100.55,100.56,208.0,8.0,20917.0,152.0,73.08,2.95,-0.3,BOM500023
33,2019-10-29,104.1,104.1,104.1,104.1,104.1,10.0,1.0,1041.0,10.0,100.0,0.0,0.0,BOM500023
34,2019-10-24,95.8,101.0,95.0,100.3,97.29,34.0,14.0,3308.0,33.0,97.06,6.0,4.5,BOM500023
35,2019-10-23,99.25,99.25,99.25,99.25,99.2,10.0,1.0,992.0,10.0,100.0,0.0,0.0,BOM500023
36,2019-10-22,102.0,102.0,98.2,99.1,101.5,36.0,7.0,3654.0,36.0,100.0,3.8,-2.9,BOM500023
37,2019-10-18,106.9,106.9,106.0,106.0,106.33,40.0,3.0,4253.0,25.0,62.5,0.9,-0.9,BOM500023
38,2019-10-17,92.05,97.0,92.05,95.85,93.93,30.0,5.0,2818.0,15.0,50.0,4.95,3.8,BOM500023
39,2019-10-14,104.55,104.55,97.25,97.25,99.67,3.0,2.0,299.0,3.0,100.0,7.3,-7.3,BOM500023
40,2019-10-11,98.2,98.5,97.0,98.5,98.3,27.0,13.0,2654.0,10.0,37.04,1.5,0.3,BOM500023
41,2019-10-10,98.6,108.0,98.6,101.45,101.09,68.0,13.0,6874.0,30.0,44.12,9.4,2.85,BOM500023
42,2019-10-07,115.5,115.5,106.55,106.55,111.0,10.0,2.0,1110.0,5.0,50.0,8.95,-8.95,BOM500023
43,2019-10-04,100.15,107.65,100.15,101.25,101.92,156.0,12.0,15899.0,101.0,64.74,7.5,1.1,BOM500023
44,2019-10-01,97.3,118.9,97.3,105.05,115.11,2874.0,130.0,330836.0,2000.0,69.59,21.6,7.75,BOM500023
45,2019-09-26,110.0,110.05,106.0,107.75,107.79,112.0,9.0,12072.0,54.0,48.21,4.05,-2.25,BOM500023
46,2019-09-25,103.2,114.8,103.0,106.05,111.74,1352.0,16.0,151067.0,1044.0,77.22,11.8,2.85,BOM500023
47,2019-09-24,107.0,107.0,103.55,104.65,105.16,1464.0,20.0,153951.0,1191.0,81.35,3.45,-2.35,BOM500023
48,2019-09-23,111.2,117.9,110.0,116.45,114.99,2102.0,504.0,241717.0,1485.0,70.65,7.9,5.25,BOM500023
49,2019-09-20,103.25,110.05,103.25,110.05,106.08,24.0,2.0,2546.0,14.0,58.33,6.8,6.8,BOM500023
50,2019-09-19,108.05,108.05,108.05,108.05,108.0,5.0,1.0,540.0,5.0,100.0,0.0,0.0,BOM500023
51,2019-09-18,116.4,116.75,107.85,110.0,115.56,456.0,14.0,52696.0,449.0,98.46,8.9,-6.4,BOM500023
52,2019-09-16,125.0,125.0,111.95,112.15,116.42,31.0,4.0,3609.0,11.0,35.48,13.05,-12.85,BOM500023
53,2019-09-12,115.2,115.2,106.4,112.3,112.59,37.0,10.0,4166.0,21.0,56.76,8.8,-2.9,BOM500023
54,2019-09-11,114.0,114.0,112.85,112.85,113.44,512.0,10.0,58080.0,45.0,8.79,1.15,-1.15,BOM500023
55,2019-09-06,109.75,109.75,106.0,107.85,107.86,199.0,4.0,21465.0,,0.0,3.75,-1.9,BOM500023
56,2019-08-30,104.9,105.0,104.85,105.0,104.98,2000.0,9.0,209960.0,2000.0,100.0,0.15,0.1,BOM500023
57,2019-08-29,97.95,97.95,97.95,97.95,97.94,86.0,1.0,8423.0,86.0,100.0,0.0,0.0,BOM500023
58,2019-08-28,96.0,99.75,96.0,99.75,97.5,2.0,2.0,195.0,1.0,50.0,3.75,3.75,BOM500023
59,2019-08-27,91.8,100.6,91.8,100.15,100.11,359.0,358.0,35939.0,358.0,99.72,8.8,8.35,BOM500023
60,2019-08-26,94.0,104.5,94.0,98.55,98.53,666.0,6.0,65619.0,665.0,99.85,10.5,4.55,BOM500023
61,2019-08-23,88.2,97.4,88.2,89.6,95.06,370.0,13.0,35171.0,316.0,85.41,9.2,1.4,BOM500023
62,2019-08-20,93.0,93.0,90.0,92.5,90.08,103.0,4.0,9278.0,102.0,99.03,3.0,-0.5,BOM500023
63,2019-08-19,86.1,90.25,86.1,89.1,87.33,9.0,7.0,786.0,7.0,77.78,4.15,3.0,BOM500023
64,2019-08-16,85.0,87.8,85.0,85.0,86.07,644.0,17.0,55430.0,591.0,91.77,2.8,0.0,BOM500023
65,2019-08-14,87.35,87.35,87.35,87.35,87.32,25.0,1.0,2183.0,25.0,100.0,0.0,0.0,BOM500023
66,2019-08-13,92.0,92.0,87.7,90.5,90.68,25.0,11.0,2267.0,15.0,60.0,4.3,-1.5,BOM500023
67,2019-08-09,93.0,93.0,92.55,92.55,92.77,136.0,38.0,12617.0,68.0,50.0,0.45,-0.45,BOM500023
68,2019-08-08,90.6,90.6,90.6,90.6,90.0,1.0,1.0,90.0,1.0,100.0,0.0,0.0,BOM500023
69,2019-08-07,91.35,91.35,89.2,90.8,90.06,36.0,6.0,3242.0,25.0,69.44,2.15,-0.55,BOM500023
70,2019-08-06,87.6,94.45,87.6,91.35,88.95,129.0,17.0,11475.0,111.0,86.05,6.85,3.75,BOM500023
71,2019-08-05,86.55,90.0,86.0,88.5,89.76,1142.0,43.0,102510.0,1125.0,98.51,4.0,1.95,BOM500023
72,2019-08-02,109.75,114.95,88.15,93.85,97.5,5848.0,71.0,570171.0,4567.0,78.1,26.8,-15.9,BOM500023
73,2019-08-01,111.0,111.0,108.0,109.0,110.0,19.0,11.0,2090.0,13.0,68.42,3.0,-2.0,BOM500023
74,2019-07-30,116.0,116.0,106.7,110.55,110.58,1759.0,74.0,194516.0,802.0,45.59,9.3,-5.45,BOM500023
75,2019-07-29,118.0,118.0,115.8,116.0,117.02,200.0,5.0,23404.0,200.0,100.0,2.2,-2.0,BOM500023
76,2019-07-26,120.0,126.9,114.0,118.9,120.0,603.0,10.0,72361.0,48.0,7.96,12.9,-1.1,BOM500023
77,2019-07-25,118.95,118.95,117.5,117.5,117.67,6.0,3.0,706.0,5.0,83.33,1.45,-1.45,BOM500023
78,2019-07-24,118.9,122.0,118.9,122.0,119.46,54.0,5.0,6451.0,54.0,100.0,3.1,3.1,BOM500023
79,2019-07-23,119.05,119.05,119.05,119.05,119.04,90.0,2.0,10714.0,90.0,100.0,0.0,0.0,BOM500023
80,2019-07-22,120.2,120.2,120.2,120.2,120.0,1.0,1.0,120.0,1.0,100.0,0.0,0.0,BOM500023
81,2019-07-19,120.0,122.05,118.85,120.15,120.03,238.0,88.0,28568.0,58.0,24.37,3.2,0.15,BOM500023
82,2019-07-18,123.1,123.1,123.1,123.1,123.0,2.0,2.0,246.0,2.0,100.0,0.0,0.0,BOM500023
83,2019-07-17,120.05,120.05,120.05,120.05,120.04,70.0,1.0,8403.0,70.0,100.0,0.0,0.0,BOM500023
84,2019-07-16,119.05,125.25,119.0,123.55,122.06,244.0,17.0,29783.0,209.0,85.66,6.25,4.5,BOM500023
85,2019-07-15,119.05,122.1,119.0,122.1,119.46,35.0,3.0,4181.0,35.0,100.0,3.1,3.05,BOM500023
86,2019-07-12,120.0,122.45,120.0,120.1,120.74,81.0,15.0,9780.0,56.0,69.14,2.45,0.1,BOM500023
87,2019-07-08,124.1,126.1,124.0,124.0,124.46,48.0,5.0,5974.0,44.0,91.67,2.1,-0.1,BOM500023
88,2019-07-03,125.05,125.05,124.0,124.0,124.84,87.0,4.0,10861.0,87.0,100.0,1.05,-1.05,BOM500023
89,2019-07-02,132.3,135.0,127.0,127.0,127.81,1530.0,22.0,195544.0,374.0,24.44,8.0,-5.3,BOM500023
90,2019-07-01,128.05,128.05,128.05,128.05,128.04,25.0,1.0,3201.0,25.0,100.0,0.0,0.0,BOM500023
91,2019-06-28,128.0,130.0,128.0,130.0,128.04,53.0,4.0,6786.0,52.0,98.11,2.0,2.0,BOM500023
92,2019-06-27,127.0,131.4,122.0,130.0,130.13,266.0,17.0,34614.0,252.0,94.74,9.4,3.0,BOM500023
93,2019-06-26,123.9,130.9,123.9,127.0,125.61,1091.0,10.0,137038.0,645.0,59.12,7.0,3.1,BOM500023
94,2019-06-25,134.0,134.9,118.0,118.0,126.0,402.0,4.0,50652.0,1.0,0.25,16.9,-16.0,BOM500023
95,2019-06-24,135.75,135.75,120.2,120.85,128.44,9422.0,9.0,1210175.0,220.0,2.33,15.55,-14.9,BOM500023
96,2019-06-21,116.0,123.0,116.0,123.0,119.5,600.0,2.0,71700.0,,0.0,7.0,7.0,BOM500023
97,2019-06-20,122.1,122.1,122.1,122.1,122.0,2.0,2.0,244.0,2.0,100.0,0.0,0.0,BOM500023
98,2019-06-19,116.25,142.95,116.25,139.85,127.54,35.0,4.0,4464.0,15.0,42.86,26.7,23.6,BOM500023
99,2019-06-17,122.0,125.0,122.0,125.0,122.01,501.0,3.0,61125.0,500.0,99.8,3.0,3.0,BOM500023
100,2019-06-14,125.0,139.0,125.0,134.9,131.86,603.0,10.0,79509.0,77.0,12.77,14.0,9.9,BOM500023
101,2019-06-13,127.0,129.0,127.0,127.9,127.88,80.0,2.0,10230.0,80.0,100.0,2.0,0.9,BOM500023
102,2019-06-12,133.9,134.0,121.1,123.0,125.88,1066.0,18.0,134189.0,401.0,37.62,12.9,-10.9,BOM500023
103,2019-06-06,127.0,136.0,122.25,136.0,125.75,20.0,4.0,2515.0,13.0,65.0,13.75,9.0,BOM500023
104,2019-06-04,135.5,136.0,124.25,127.0,129.89,605.0,6.0,78586.0,2.0,0.33,11.75,-8.5,BOM500023
105,2019-05-31,126.1,126.1,126.1,126.1,126.1,100.0,1.0,12610.0,100.0,100.0,0.0,0.0,BOM500023
106,2019-05-29,124.05,140.0,124.05,127.6,137.51,477.0,8.0,65591.0,455.0,95.39,15.95,3.55,BOM500023
107,2019-05-27,136.0,137.0,129.0,129.05,131.29,77.0,6.0,10109.0,35.0,45.45,8.0,-6.95,BOM500023
108,2019-05-24,121.1,140.0,121.1,132.15,129.93,2530.0,16.0,328735.0,787.0,31.11,18.9,11.05,BOM500023
109,2019-05-21,135.0,135.0,130.0,130.0,132.9,10.0,4.0,1329.0,5.0,50.0,5.0,-5.0,BOM500023
110,2019-05-10,127.35,127.35,127.35,127.35,127.31,16.0,9.0,2037.0,16.0,100.0,0.0,0.0,BOM500023
111,2019-05-03,134.0,134.0,134.0,134.0,134.0,1.0,1.0,134.0,1.0,100.0,0.0,0.0,BOM500023
112,2019-05-02,140.0,140.0,127.2,127.2,130.67,900.0,5.0,117600.0,500.0,55.56,12.8,-12.8,BOM500023
113,2019-04-25,132.0,132.0,132.0,132.0,132.0,8.0,2.0,1056.0,8.0,100.0,0.0,0.0,BOM500023
114,2019-04-22,139.9,139.9,132.5,132.5,134.62,42.0,6.0,5654.0,42.0,100.0,7.4,-7.4,BOM500023
115,2019-04-18,132.0,132.0,132.0,132.0,132.0,1.0,1.0,132.0,1.0,100.0,0.0,0.0,BOM500023
116,2019-04-16,130.0,138.7,127.0,132.0,133.64,118.0,11.0,15770.0,92.0,77.97,11.7,2.0,BOM500023
117,2019-04-12,144.9,144.9,131.5,137.0,138.18,402.0,4.0,55548.0,,0.0,13.4,-7.9,BOM500023
118,2019-04-09,127.1,135.0,127.1,135.0,132.48,271.0,12.0,35902.0,125.0,46.13,7.9,7.9,BOM500023
119,2019-04-08,131.0,131.0,131.0,131.0,131.0,5.0,1.0,655.0,5.0,100.0,0.0,0.0,BOM500023
120,2019-04-03,140.0,140.0,131.0,135.0,135.1,1105.0,6.0,149285.0,1050.0,95.02,9.0,-5.0,BOM500023
121,2019-04-02,136.0,139.95,131.15,139.95,135.23,13.0,11.0,1758.0,4.0,30.77,8.8,3.95,BOM500023
122,2019-04-01,136.0,142.95,134.0,138.95,136.73,197.0,32.0,26935.0,110.0,55.84,8.95,2.95,BOM500023
123,2019-03-29,130.25,144.75,130.25,142.35,138.56,116.0,8.0,16073.0,8.0,6.9,14.5,12.1,BOM500023
124,2019-03-28,149.0,149.0,130.1,142.0,142.08,562.0,8.0,79851.0,160.0,28.47,18.9,-7.0,BOM500023
125,2019-03-27,135.0,142.95,135.0,140.0,135.3,40.0,4.0,5412.0,38.0,95.0,7.95,5.0,BOM500023
126,2019-03-25,140.0,144.65,133.0,138.9,140.11,10678.0,18.0,1496070.0,153.0,1.43,11.65,-1.1,BOM500023
127,2019-03-22,138.0,139.0,137.05,139.0,138.02,701.0,6.0,96755.0,350.0,49.93,1.95,1.0,BOM500023
128,2019-03-20,142.0,142.0,142.0,142.0,142.0,7000.0,1.0,994000.0,7000.0,100.0,0.0,0.0,BOM500023
129,2019-03-19,145.9,145.9,144.8,144.85,145.0,4.0,4.0,580.0,1.0,25.0,1.1,-1.05,BOM500023
130,2019-03-18,142.05,142.05,140.0,140.25,140.78,338.0,5.0,47585.0,338.0,100.0,2.05,-1.8,BOM500023
131,2019-03-15,140.5,141.0,140.5,141.0,140.57,116.0,2.0,16306.0,116.0,100.0,0.5,0.5,BOM500023
132,2019-03-13,141.2,152.0,141.2,146.0,146.97,402.0,5.0,59080.0,1.0,0.25,10.8,4.8,BOM500023
133,2019-03-12,144.0,144.0,143.0,143.0,143.5,400.0,2.0,57400.0,,0.0,1.0,-1.0,BOM500023
134,2019-03-08,144.0,144.0,144.0,144.0,144.0,1405.0,3.0,202320.0,1405.0,100.0,0.0,0.0,BOM500023
135,2019-03-05,142.0,145.0,142.0,145.0,143.5,200.0,2.0,28700.0,200.0,100.0,3.0,3.0,BOM500023
136,2019-02-28,140.0,140.0,140.0,140.0,140.0,16.0,1.0,2240.0,16.0,100.0,0.0,0.0,BOM500023
137,2019-02-26,140.0,145.0,140.0,144.5,144.22,452.0,4.0,65189.0,452.0,100.0,5.0,4.5,BOM500023
138,2019-02-25,139.1,139.1,138.0,138.0,138.6,78.0,4.0,10811.0,78.0,100.0,1.1,-1.1,BOM500023
139,2019-02-22,138.05,147.0,138.05,140.35,139.64,452.0,11.0,63119.0,251.0,55.53,8.95,2.3,BOM500023
140,2019-02-20,135.2,143.5,135.2,143.5,137.77,270.0,4.0,37199.0,220.0,81.48,8.3,8.3,BOM500023
141,2019-02-19,134.25,145.0,134.0,139.0,137.93,2922.0,31.0,403035.0,2200.0,75.29,11.0,4.75,BOM500023
142,2019-02-18,140.0,140.0,140.0,140.0,140.0,9.0,1.0,1260.0,9.0,100.0,0.0,0.0,BOM500023
143,2019-02-13,145.0,145.0,145.0,145.0,145.0,50.0,1.0,7250.0,50.0,100.0,0.0,0.0,BOM500023
144,2019-02-12,144.0,144.0,142.0,142.0,142.27,1500.0,9.0,213404.0,1500.0,100.0,2.0,-2.0,BOM500023
145,2019-02-11,137.0,145.0,137.0,145.0,139.67,75.0,3.0,10475.0,75.0,100.0,8.0,8.0,BOM500023
146,2019-02-08,140.0,147.45,138.0,138.2,139.3,503.0,8.0,70069.0,400.0,79.52,9.45,-1.8,BOM500023
147,2019-02-07,141.3,154.9,141.3,145.4,149.94,2387.0,38.0,357912.0,1300.0,54.46,13.6,4.1,BOM500023
148,2019-02-01,136.0,150.0,136.0,140.85,142.73,215.0,6.0,30687.0,5.0,2.33,14.0,4.85,BOM500023
149,2019-01-30,152.0,152.0,140.1,140.1,146.05,260.0,3.0,37973.0,,0.0,11.9,-11.9,BOM500023
150,2019-01-25,147.0,154.95,147.0,151.3,151.0,3.0,3.0,453.0,,0.0,7.95,4.3,BOM500023
151,2019-01-24,145.0,148.5,143.4,148.5,146.69,71.0,4.0,10415.0,35.0,49.3,5.1,3.5,BOM500023
152,2019-01-23,140.1,153.8,140.1,150.5,146.95,1005.0,4.0,147686.0,,0.0,13.7,10.4,BOM500023
153,2019-01-21,145.0,154.0,145.0,154.0,149.48,201.0,4.0,30045.0,,0.0,9.0,9.0,BOM500023
154,2019-01-18,154.8,154.8,147.0,149.0,150.94,688.0,12.0,103850.0,59.0,8.58,7.8,-5.8,BOM500023
155,2019-01-17,157.85,157.85,150.0,150.0,153.4,205.0,11.0,31446.0,115.0,56.1,7.85,-7.85,BOM500023
156,2019-01-16,141.0,152.9,141.0,150.0,147.01,1163.0,9.0,170977.0,160.0,13.76,11.9,9.0,BOM500023
157,2019-01-15,152.0,152.0,152.0,152.0,152.0,10.0,1.0,1520.0,10.0,100.0,0.0,0.0,BOM500023
158,2019-01-11,144.25,150.0,144.25,150.0,146.07,139.0,7.0,20304.0,82.0,58.99,5.75,5.75,BOM500023
159,2019-01-10,143.05,148.0,143.05,145.7,145.0,4.0,4.0,580.0,1.0,25.0,4.95,2.65,BOM500023
160,2019-01-07,145.05,148.0,145.05,148.0,146.53,80.0,4.0,11722.0,40.0,50.0,2.95,2.95,BOM500023
161,2019-01-03,149.55,150.8,147.0,148.65,148.67,319.0,6.0,47426.0,1.0,0.31,3.8,-0.9,BOM500023
162,2019-01-02,154.9,154.9,147.0,149.0,150.77,39.0,5.0,5880.0,13.0,33.33,7.9,-5.9,BOM500023
163,2019-01-01,144.0,147.0,144.0,147.0,145.5,14.0,2.0,2037.0,7.0,50.0,3.0,3.0,BOM500023
164,2018-12-31,150.0,150.0,150.0,150.0,150.0,8.0,2.0,1200.0,8.0,100.0,0.0,0.0,BOM500023
165,2018-12-28,125.0,154.9,125.0,150.0,141.84,182.0,9.0,25815.0,101.0,55.49,29.9,25.0,BOM500023
166,2018-12-24,141.15,146.0,141.15,145.0,145.39,41.0,6.0,5961.0,30.0,73.17,4.85,3.85,BOM500023
167,2018-12-21,149.65,149.65,149.65,149.65,149.0,1.0,1.0,149.0,1.0,100.0,0.0,0.0,BOM500023
168,2018-12-19,146.55,149.95,146.55,149.95,149.53,57.0,2.0,8523.0,50.0,87.72,3.4,3.4,BOM500023
169,2018-12-14,153.5,153.5,145.0,149.65,145.61,23.0,4.0,3349.0,21.0,91.3,8.5,-3.85,BOM500023
170,2018-12-13,141.0,152.0,141.0,145.6,145.3,450.0,16.0,65387.0,135.0,30.0,11.0,4.6,BOM500023
171,2018-12-11,145.0,145.0,144.0,144.0,144.29,350.0,2.0,50500.0,350.0,100.0,1.0,-1.0,BOM500023
172,2018-12-10,150.0,151.9,142.5,151.0,147.09,462.0,8.0,67956.0,61.0,13.2,9.4,1.0,BOM500023
173,2018-12-07,141.55,149.0,141.55,148.95,146.33,42.0,12.0,6146.0,34.0,80.95,7.45,7.4,BOM500023
174,2018-12-06,140.25,145.0,140.25,145.0,142.6,30.0,2.0,4278.0,15.0,50.0,4.75,4.75,BOM500023
175,2018-11-30,149.0,149.0,147.0,147.0,147.03,141.0,4.0,20731.0,140.0,99.29,2.0,-2.0,BOM500023
176,2018-11-29,146.7,150.95,146.7,149.4,148.91,22.0,15.0,3276.0,18.0,81.82,4.25,2.7,BOM500023
177,2018-11-28,144.05,154.8,144.05,150.0,152.19,975.0,13.0,148384.0,500.0,51.28,10.75,5.95,BOM500023
178,2018-11-22,155.0,157.0,151.5,152.0,155.0,60123.0,8.0,9318995.0,60112.0,99.98,5.5,-3.0,BOM500023
179,2018-11-20,145.05,145.1,145.05,145.1,145.07,58.0,2.0,8414.0,29.0,50.0,0.05,0.05,BOM500023
180,2018-11-19,150.5,150.5,150.5,150.5,150.5,2.0,1.0,301.0,2.0,100.0,0.0,0.0,BOM500023
181,2018-11-16,148.05,157.35,148.05,153.15,152.16,367.0,10.0,55843.0,195.0,53.13,9.3,5.1,BOM500023
182,2018-11-15,150.05,150.05,150.0,150.0,150.01,70.0,3.0,10501.0,45.0,64.29,0.05,-0.05,BOM500023
183,2018-11-14,159.0,159.0,150.0,153.0,151.91,4856.0,33.0,737675.0,1953.0,40.22,9.0,-6.0,BOM500023
184,2018-11-13,153.8,153.8,153.8,153.8,153.8,50.0,1.0,7690.0,50.0,100.0,0.0,0.0,BOM500023
185,2018-11-06,160.7,160.7,151.0,151.0,155.85,100.0,2.0,15585.0,50.0,50.0,9.7,-9.7,BOM500023
186,2018-11-05,150.7,158.7,147.0,148.0,152.7,428.0,6.0,65356.0,26.0,6.07,11.7,-2.7,BOM500023
187,2018-11-02,164.9,164.9,150.0,150.0,151.42,31.0,3.0,4694.0,28.0,90.32,14.9,-14.9,BOM500023
188,2018-10-31,153.95,153.95,142.65,146.9,147.92,626.0,14.0,92600.0,9.0,1.44,11.3,-7.05,BOM500023
189,2018-10-30,157.0,160.55,145.1,150.95,153.95,4420.0,41.0,680452.0,1250.0,28.28,15.45,-6.05,BOM500023
190,2018-10-29,148.2,157.9,144.1,152.7,146.92,4464.0,23.0,655835.0,943.0,21.12,13.8,4.5,BOM500023
191,2018-10-26,151.6,152.5,141.05,147.0,145.36,1774.0,21.0,257867.0,105.0,5.92,11.45,-4.6,BOM500023
192,2018-10-25,168.0,168.0,146.5,152.7,152.83,7176.0,48.0,1096720.0,1580.0,22.02,21.5,-15.3,BOM500023
193,2018-10-24,175.0,175.0,145.15,158.0,153.35,2282.0,16.0,349942.0,,0.0,29.85,-17.0,BOM500023
194,2018-10-23,160.0,161.65,138.25,160.15,151.53,4728.0,42.0,716440.0,243.0,5.14,23.4,0.15,BOM500023
195,2018-10-22,161.2,161.2,150.5,153.3,158.05,1015.0,26.0,160419.0,637.0,62.76,10.7,-7.9,BOM500023
196,2018-10-19,167.0,167.0,155.25,165.95,161.61,4588.0,43.0,741459.0,1014.0,22.1,11.75,-1.05,BOM500023
197,2018-10-17,173.05,179.5,163.7,167.0,171.53,2504.0,32.0,429513.0,1025.0,40.93,15.8,-6.05,BOM500023
198,2018-10-16,191.0,191.0,173.0,173.05,182.25,5112.0,47.0,931685.0,1726.0,33.76,18.0,-17.95,BOM500023
199,2018-10-15,185.8,195.0,179.05,179.05,184.94,4502.0,53.0,832593.0,204.0,4.53,15.95,-6.75,BOM500023
200,2018-10-12,182.0,190.0,166.2,184.9,175.66,4515.0,61.0,793108.0,215.0,4.76,23.8,2.9,BOM500023
201,2018-10-11,180.0,186.9,167.05,173.45,174.04,1926.0,32.0,335203.0,168.0,8.72,19.85,-6.55,BOM500023
202,2018-10-10,175.0,193.85,168.05,186.05,172.13,2275.0,39.0,391594.0,433.0,19.03,25.8,11.05,BOM500023
203,2018-10-09,180.0,180.0,166.35,172.4,175.16,1363.0,24.0,238740.0,205.0,15.04,13.65,-7.6,BOM500023
204,2018-10-08,185.0,194.8,172.05,173.0,179.82,2011.0,75.0,361618.0,571.0,28.39,22.75,-12.0,BOM500023
205,2018-10-05,188.95,196.0,175.2,182.0,182.97,4292.0,64.0,785294.0,314.0,7.32,20.8,-6.95,BOM500023
206,2018-10-04,190.0,196.0,180.25,196.0,184.14,3034.0,30.0,558684.0,10.0,0.33,15.75,6.0,BOM500023
207,2018-10-03,187.0,194.9,177.55,193.8,183.19,2023.0,16.0,370584.0,33.0,1.63,17.35,6.8,BOM500023
208,2018-10-01,192.45,194.0,173.35,181.55,181.78,2940.0,39.0,534447.0,844.0,28.71,20.65,-10.9,BOM500023
209,2018-09-28,204.6,204.6,184.4,190.95,196.85,3037.0,71.0,597832.0,511.0,16.83,20.2,-13.65,BOM500023
210,2018-09-27,210.0,210.0,191.25,206.9,202.39,2321.0,21.0,469748.0,137.0,5.9,18.75,-3.1,BOM500023
211,2018-09-26,204.05,204.05,200.0,200.05,202.0,464.0,8.0,93726.0,172.0,37.07,4.05,-4.0,BOM500023
212,2018-09-25,223.7,224.0,200.0,204.45,213.2,992.0,35.0,211492.0,241.0,24.29,24.0,-19.25,BOM500023
213,2018-09-24,227.0,227.0,213.8,226.5,220.25,2407.0,52.0,530151.0,320.0,13.29,13.2,-0.5,BOM500023
