,Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,stockname
208,2019-02-19,10.2,11.47,10.2,10.95,11.07,85674.0,431.0,948394.0,40933.0,47.78,1.27,0.75,BOM500013
209,2019-02-18,9.9,9.95,9.5,9.66,9.65,13296.0,50.0,128325.0,8317.0,62.55,0.45,-0.24,BOM500013
210,2019-02-15,9.61,9.9,9.53,9.76,9.7,4198.0,28.0,40709.0,3252.0,77.47,0.37,0.15,BOM500013
211,2019-02-14,9.95,10.24,9.74,9.93,10.0,8353.0,33.0,83566.0,5596.0,66.99,0.5,-0.02,BOM500013
212,2019-02-13,10.0,10.5,9.86,10.18,10.08,10275.0,44.0,103539.0,8513.0,82.85,0.64,0.18,BOM500013
213,2019-02-12,9.71,10.0,9.6,9.87,9.72,10595.0,35.0,102991.0,9104.0,85.93,0.4,0.16,BOM500013
214,2019-02-11,10.08,10.08,9.6,9.81,9.84,10106.0,74.0,99455.0,5450.0,53.93,0.48,-0.27,BOM500013
215,2019-02-08,10.0,10.99,9.71,10.13,10.21,18780.0,161.0,191746.0,6206.0,33.05,1.28,0.13,BOM500013
216,2019-02-07,10.0,10.35,9.6,10.03,10.0,19498.0,97.0,194890.0,11153.0,57.2,0.75,0.03,BOM500013
217,2019-02-06,10.52,10.52,9.63,9.9,9.92,17208.0,76.0,170760.0,9791.0,56.9,0.89,-0.62,BOM500013
218,2019-02-05,10.08,10.43,9.65,10.13,10.06,21670.0,165.0,217913.0,14357.0,66.25,0.78,0.05,BOM500013
219,2019-02-04,12.0,12.3,10.2,10.56,11.54,97219.0,457.0,1121571.0,45740.0,47.05,2.1,-1.44,BOM500013
220,2019-02-01,12.05,13.6,11.96,12.25,12.77,71525.0,547.0,913409.0,14700.0,20.55,1.64,0.2,BOM500013
221,2019-01-31,11.0,12.28,10.7,12.03,11.56,28133.0,148.0,325272.0,14752.0,52.44,1.58,1.03,BOM500013
222,2019-01-30,11.2,11.7,11.0,11.08,11.14,22197.0,86.0,247213.0,17507.0,78.87,0.7,-0.12,BOM500013
223,2019-01-29,11.3,11.55,11.1,11.21,11.26,17510.0,67.0,197232.0,14002.0,79.97,0.45,-0.09,BOM500013
224,2019-01-28,11.83,12.15,11.17,11.45,11.6,16532.0,101.0,191712.0,7883.0,47.68,0.98,-0.38,BOM500013
225,2019-01-25,12.1,12.64,11.61,11.79,12.1,33798.0,153.0,409045.0,25235.0,74.66,1.03,-0.31,BOM500013
226,2019-01-24,12.7,12.89,12.26,12.52,12.59,17287.0,139.0,217562.0,10613.0,61.39,0.63,-0.18,BOM500013
227,2019-01-23,12.4,13.05,12.4,12.71,12.68,22411.0,154.0,284143.0,16415.0,73.25,0.65,0.31,BOM500013
228,2019-01-22,12.65,12.65,12.3,12.49,12.48,15937.0,94.0,198876.0,12998.0,81.56,0.35,-0.16,BOM500013
229,2019-01-21,13.4,13.85,12.91,13.0,13.08,21023.0,104.0,275035.0,14878.0,70.77,0.94,-0.4,BOM500013
230,2019-01-18,14.2,14.22,13.52,13.61,13.93,50720.0,246.0,706579.0,20918.0,41.24,0.7,-0.59,BOM500013
231,2019-01-17,13.89,14.92,13.5,14.26,14.51,259948.0,1027.0,3771858.0,88634.0,34.1,1.42,0.37,BOM500013
232,2019-01-16,12.98,14.42,12.98,13.75,13.88,79452.0,459.0,1103072.0,34766.0,43.76,1.44,0.77,BOM500013
233,2019-01-15,12.35,12.58,12.15,12.45,12.35,6293.0,74.0,77738.0,4067.0,64.63,0.43,0.1,BOM500013
234,2019-01-14,12.8,12.8,12.29,12.4,12.54,21055.0,88.0,264091.0,11884.0,56.44,0.51,-0.4,BOM500013
235,2019-01-11,13.41,13.41,12.7,12.82,12.97,26022.0,127.0,337497.0,20020.0,76.93,0.71,-0.59,BOM500013
236,2019-01-10,13.3,13.85,13.12,13.69,13.5,49922.0,210.0,674121.0,10409.0,20.85,0.73,0.39,BOM500013
237,2019-01-09,13.84,14.55,13.1,13.58,13.81,162421.0,803.0,2243013.0,62602.0,38.54,1.45,-0.26,BOM500013
238,2019-01-08,13.35,14.95,12.6,13.93,14.12,246418.0,1106.0,3479365.0,65567.0,26.61,2.35,0.58,BOM500013
239,2019-01-07,10.99,12.96,10.99,12.96,12.74,169296.0,404.0,2157509.0,58423.0,34.51,1.97,1.97,BOM500013
240,2019-01-04,10.56,10.88,10.56,10.8,10.77,2108.0,23.0,22698.0,1771.0,84.01,0.32,0.24,BOM500013
241,2019-01-03,11.5,11.5,10.5,10.73,10.79,35356.0,234.0,381660.0,26248.0,74.24,1.0,-0.77,BOM500013
242,2019-01-02,11.89,11.89,10.61,11.3,11.35,7780.0,71.0,88327.0,2782.0,35.76,1.28,-0.59,BOM500013
243,2019-01-01,11.9,11.94,11.3,11.9,11.79,2663.0,15.0,31391.0,1850.0,69.47,0.64,0.0,BOM500013
244,2018-12-31,11.65,11.75,11.23,11.72,11.58,3593.0,19.0,41612.0,1500.0,41.75,0.52,0.07,BOM500013
245,2018-12-28,11.29,11.66,11.25,11.48,11.42,2540.0,34.0,28997.0,1689.0,66.5,0.41,0.19,BOM500013
246,2018-12-27,11.12,11.18,11.05,11.08,11.14,4109.0,25.0,45760.0,3541.0,86.18,0.13,-0.04,BOM500013
247,2018-12-26,11.15,11.34,11.0,11.3,11.23,5774.0,43.0,64832.0,4793.0,83.01,0.34,0.15,BOM500013
248,2018-12-24,11.34,11.35,11.01,11.35,11.25,1305.0,17.0,14679.0,850.0,65.13,0.34,0.01,BOM500013
249,2018-12-21,11.75,11.75,11.24,11.25,11.39,3796.0,42.0,43222.0,2014.0,53.06,0.51,-0.5,BOM500013
250,2018-12-20,11.9,12.2,11.5,11.86,11.93,11334.0,86.0,135223.0,5706.0,50.34,0.7,-0.04,BOM500013
251,2018-12-19,11.3,11.8,11.3,11.45,11.46,6808.0,46.0,78015.0,3611.0,53.04,0.5,0.15,BOM500013
252,2018-12-18,10.7,11.01,10.7,10.77,10.83,6841.0,29.0,74071.0,5700.0,83.32,0.31,0.07,BOM500013
253,2018-12-17,10.75,11.3,10.71,10.77,10.89,3216.0,23.0,35009.0,1621.0,50.4,0.59,0.02,BOM500013
254,2018-12-14,10.75,11.2,10.25,10.84,10.85,22270.0,137.0,241726.0,12638.0,56.75,0.95,0.09,BOM500013
255,2018-12-13,11.43,11.84,10.7,11.06,11.32,10043.0,74.0,113716.0,5986.0,59.6,1.14,-0.37,BOM500013
256,2018-12-12,10.3,12.31,10.2,11.38,11.48,35040.0,221.0,402287.0,14203.0,40.53,2.11,1.08,BOM500013
257,2018-12-11,10.05,10.35,9.74,10.26,9.9,7997.0,41.0,79187.0,3841.0,48.03,0.61,0.21,BOM500013
258,2018-12-10,10.5,10.5,10.1,10.23,10.2,2927.0,16.0,29867.0,1961.0,67.0,0.4,-0.27,BOM500013
259,2018-12-07,10.59,10.59,10.3,10.43,10.49,4320.0,22.0,45323.0,2500.0,57.87,0.29,-0.16,BOM500013
260,2018-12-06,10.26,10.31,10.17,10.29,10.29,742.0,6.0,7632.0,605.0,81.54,0.14,0.03,BOM500013
261,2018-12-05,10.79,10.79,10.45,10.45,10.53,907.0,7.0,9552.0,782.0,86.22,0.34,-0.34,BOM500013
262,2018-12-04,10.31,10.7,10.3,10.58,10.41,2260.0,14.0,23526.0,1571.0,69.51,0.4,0.27,BOM500013
263,2018-12-03,10.55,10.6,10.39,10.39,10.55,582.0,6.0,6141.0,582.0,100.0,0.21,-0.16,BOM500013
264,2018-11-30,10.54,10.57,10.35,10.46,10.46,690.0,10.0,7216.0,605.0,87.68,0.22,-0.08,BOM500013
265,2018-11-29,10.69,10.9,10.41,10.51,10.64,2821.0,32.0,30029.0,2133.0,75.61,0.49,-0.18,BOM500013
266,2018-11-28,10.64,10.8,10.41,10.45,10.59,6080.0,48.0,64412.0,4094.0,67.34,0.39,-0.19,BOM500013
267,2018-11-27,10.61,11.25,10.61,10.72,10.76,18173.0,49.0,195594.0,3003.0,16.52,0.64,0.11,BOM500013
268,2018-11-26,11.08,11.08,10.58,10.68,10.69,12065.0,17.0,129013.0,1865.0,15.46,0.5,-0.4,BOM500013
269,2018-11-22,11.29,11.29,10.85,10.89,11.13,9776.0,30.0,108852.0,9100.0,93.09,0.44,-0.4,BOM500013
270,2018-11-21,11.07,11.29,11.0,11.29,11.16,1800.0,9.0,20079.0,1200.0,66.67,0.29,0.22,BOM500013
271,2018-11-20,11.2,11.39,10.92,10.95,11.11,2829.0,22.0,31429.0,2299.0,81.27,0.47,-0.25,BOM500013
272,2018-11-19,11.99,11.99,11.11,11.27,11.33,1742.0,16.0,19731.0,918.0,52.7,0.88,-0.72,BOM500013
273,2018-11-16,11.3,11.84,11.16,11.18,11.53,2491.0,30.0,28717.0,1308.0,52.51,0.68,-0.12,BOM500013
274,2018-11-15,11.71,11.84,11.35,11.54,11.61,4544.0,37.0,52759.0,2221.0,48.88,0.49,-0.17,BOM500013
275,2018-11-14,11.55,11.93,11.49,11.73,11.78,4914.0,28.0,57878.0,3410.0,69.39,0.44,0.18,BOM500013
276,2018-11-13,11.46,11.7,11.25,11.55,11.47,4186.0,22.0,48000.0,2995.0,71.55,0.45,0.09,BOM500013
277,2018-11-12,11.6,11.7,11.11,11.5,11.49,8116.0,33.0,93290.0,4294.0,52.91,0.59,-0.1,BOM500013
278,2018-11-09,11.83,11.83,10.65,11.74,11.45,30995.0,75.0,354753.0,19753.0,63.73,1.18,-0.09,BOM500013
279,2018-11-07,11.1,11.89,11.1,11.73,11.81,1778.0,14.0,20997.0,1202.0,67.6,0.79,0.63,BOM500013
280,2018-11-06,11.52,11.97,11.26,11.55,11.65,3351.0,26.0,39042.0,453.0,13.52,0.71,0.03,BOM500013
281,2018-11-05,11.48,11.48,11.25,11.35,11.33,2090.0,11.0,23687.0,1590.0,76.08,0.23,-0.13,BOM500013
282,2018-11-02,11.7,11.84,11.37,11.55,11.6,7505.0,54.0,87092.0,2130.0,28.38,0.47,-0.15,BOM500013
283,2018-11-01,11.11,11.36,10.76,11.24,11.08,12579.0,45.0,139362.0,7982.0,63.45,0.6,0.13,BOM500013
284,2018-10-31,10.76,11.1,10.75,11.0,10.98,25906.0,60.0,284443.0,21403.0,82.62,0.35,0.24,BOM500013
285,2018-10-30,11.27,11.28,10.71,10.72,10.95,12583.0,34.0,137821.0,6837.0,54.34,0.57,-0.55,BOM500013
286,2018-10-29,10.22,11.24,10.22,11.08,10.91,11951.0,66.0,130383.0,7000.0,58.57,1.02,0.86,BOM500013
287,2018-10-26,10.46,10.74,10.35,10.61,10.64,32068.0,48.0,341076.0,28580.0,89.12,0.39,0.15,BOM500013
288,2018-10-25,10.29,10.45,10.29,10.45,10.42,413.0,5.0,4305.0,225.0,54.48,0.16,0.16,BOM500013
289,2018-10-24,10.6,10.6,10.42,10.53,10.54,2680.0,15.0,28242.0,2384.0,88.96,0.18,-0.07,BOM500013
290,2018-10-23,10.71,10.96,10.33,10.46,10.62,9412.0,56.0,99973.0,3443.0,36.58,0.63,-0.25,BOM500013
291,2018-10-22,11.32,11.47,10.66,10.74,11.02,5306.0,34.0,58497.0,3029.0,57.09,0.81,-0.58,BOM500013
292,2018-10-19,11.5,11.8,11.0,11.47,11.64,11997.0,42.0,139602.0,8104.0,67.55,0.8,-0.03,BOM500013
293,2018-10-17,11.88,11.88,11.23,11.51,11.5,20179.0,84.0,232071.0,8701.0,43.12,0.65,-0.37,BOM500013
294,2018-10-16,10.86,12.09,10.86,11.54,11.64,6509.0,52.0,75745.0,1432.0,22.0,1.23,0.68,BOM500013
295,2018-10-15,11.11,11.3,10.5,11.1,11.06,12800.0,66.0,141549.0,2596.0,20.28,0.8,-0.01,BOM500013
296,2018-10-12,11.15,11.39,11.03,11.26,11.25,10825.0,55.0,121808.0,7532.0,69.58,0.36,0.11,BOM500013
297,2018-10-11,10.5,10.85,10.28,10.75,10.62,10304.0,35.0,109381.0,5541.0,53.78,0.57,0.25,BOM500013
298,2018-10-10,9.65,10.89,9.65,10.72,10.63,15607.0,84.0,165840.0,6062.0,38.84,1.24,1.07,BOM500013
299,2018-10-09,10.4,10.4,9.73,9.93,9.98,12614.0,64.0,125912.0,8479.0,67.22,0.67,-0.47,BOM500013
300,2018-10-08,10.71,10.9,10.19,10.22,10.58,14757.0,66.0,156056.0,9555.0,64.75,0.71,-0.49,BOM500013
301,2018-10-05,11.21,11.51,11.05,11.17,11.21,3960.0,29.0,44384.0,2105.0,53.16,0.46,-0.04,BOM500013
302,2018-10-04,11.01,11.69,11.01,11.34,11.31,17301.0,96.0,195668.0,7535.0,43.55,0.68,0.33,BOM500013
303,2018-10-03,10.6,12.3,10.55,11.55,11.46,34740.0,244.0,398230.0,15676.0,45.12,1.75,0.95,BOM500013
304,2018-10-01,11.2,11.7,10.1,10.55,10.62,42397.0,165.0,450083.0,17126.0,40.39,1.6,-0.65,BOM500013
305,2018-09-28,11.3,11.9,11.15,11.25,11.49,32001.0,165.0,367733.0,15892.0,49.66,0.75,-0.05,BOM500013
306,2018-09-27,11.85,12.2,11.15,11.7,11.65,65195.0,240.0,759532.0,32341.0,49.61,1.05,-0.15,BOM500013
307,2018-09-26,12.1,12.75,11.75,11.85,12.13,61343.0,262.0,744355.0,25376.0,41.37,1.0,-0.25,BOM500013
308,2018-09-25,13.45,13.45,11.15,12.1,12.13,96191.0,406.0,1167260.0,35572.0,36.98,2.3,-1.35,BOM500013
309,2018-09-24,14.0,14.25,13.4,13.6,13.68,15487.0,64.0,211837.0,9096.0,58.73,0.85,-0.4,BOM500013
310,2018-09-21,15.3,15.3,13.3,13.95,14.59,35509.0,142.0,517968.0,11395.0,32.09,2.0,-1.35,BOM500013
311,2018-09-19,15.2,15.55,14.8,15.1,15.24,4828.0,41.0,73596.0,2346.0,48.59,0.75,-0.1,BOM500013
312,2018-09-18,15.75,15.75,14.95,15.0,15.21,35177.0,116.0,534969.0,23845.0,67.79,0.8,-0.75,BOM500013
313,2018-09-17,15.4,16.1,15.35,15.65,15.67,34043.0,152.0,533595.0,21421.0,62.92,0.75,0.25,BOM500013
314,2018-09-14,15.35,15.7,13.1,15.55,15.32,29813.0,132.0,456612.0,15744.0,52.81,2.6,0.2,BOM500013
315,2018-09-12,15.5,15.65,14.75,14.9,15.03,90491.0,221.0,1359979.0,60324.0,66.66,0.9,-0.6,BOM500013
316,2018-09-11,16.0,16.05,15.6,15.7,15.92,22256.0,81.0,354329.0,14195.0,63.78,0.45,-0.3,BOM500013
317,2018-09-10,16.4,16.5,15.65,16.1,16.07,38013.0,98.0,611022.0,22569.0,59.37,0.85,-0.3,BOM500013
318,2018-09-07,15.75,16.15,15.6,15.95,15.92,13963.0,72.0,222300.0,6558.0,46.97,0.55,0.2,BOM500013
319,2018-09-06,15.65,15.9,15.45,15.6,15.55,7412.0,44.0,115291.0,4816.0,64.98,0.45,-0.05,BOM500013
320,2018-09-05,15.4,15.8,15.35,15.45,15.53,14948.0,68.0,232210.0,8617.0,57.65,0.45,0.05,BOM500013
321,2018-09-04,15.3,16.4,15.3,15.4,15.6,20684.0,95.0,322748.0,10400.0,50.28,1.1,0.1,BOM500013
322,2018-09-03,15.4,15.6,15.25,15.35,15.45,26323.0,61.0,406783.0,7564.0,28.74,0.35,-0.05,BOM500013
323,2018-08-31,15.1,15.9,14.8,15.65,15.5,27978.0,105.0,433749.0,19740.0,70.56,1.1,0.55,BOM500013
324,2018-08-30,15.5,15.65,15.4,15.4,15.43,9184.0,24.0,141701.0,8576.0,93.38,0.25,-0.1,BOM500013
325,2018-08-29,15.0,15.75,15.0,15.55,15.5,8670.0,65.0,134426.0,5700.0,65.74,0.75,0.55,BOM500013
326,2018-08-28,15.55,15.55,15.1,15.15,15.35,25483.0,71.0,391176.0,13696.0,53.75,0.45,-0.4,BOM500013
327,2018-08-27,16.2,16.2,15.05,15.15,15.28,51758.0,121.0,790628.0,33842.0,65.39,1.15,-1.05,BOM500013
328,2018-08-24,16.0,16.2,15.05,15.15,15.36,21153.0,113.0,324994.0,12598.0,59.56,1.15,-0.85,BOM500013
329,2018-08-23,16.2,16.4,15.8,16.05,16.06,6558.0,47.0,105313.0,4167.0,63.54,0.6,-0.15,BOM500013
330,2018-08-21,16.25,16.35,16.0,16.2,16.19,9089.0,42.0,147182.0,5743.0,63.19,0.35,-0.05,BOM500013
331,2018-08-20,15.65,16.75,15.65,16.55,16.54,20645.0,75.0,341394.0,15522.0,75.19,1.1,0.9,BOM500013
332,2018-08-17,16.3,16.95,16.3,16.55,16.66,38126.0,185.0,635006.0,17196.0,45.1,0.65,0.25,BOM500013
333,2018-08-16,15.95,16.2,15.7,15.8,15.92,16773.0,68.0,267108.0,10297.0,61.39,0.5,-0.15,BOM500013
334,2018-08-14,16.5,16.7,15.75,16.15,16.36,28441.0,95.0,465288.0,17592.0,61.85,0.95,-0.35,BOM500013
335,2018-08-13,16.7,16.7,16.15,16.25,16.31,21383.0,86.0,348826.0,12407.0,58.02,0.55,-0.45,BOM500013
336,2018-08-10,16.9,17.4,16.5,16.8,16.93,53940.0,266.0,913306.0,25228.0,46.77,0.9,-0.1,BOM500013
337,2018-08-09,16.2,16.4,15.8,16.15,16.12,24725.0,101.0,398582.0,16550.0,66.94,0.6,-0.05,BOM500013
338,2018-08-08,16.2,16.2,15.45,15.6,15.81,14838.0,73.0,234623.0,7024.0,47.34,0.75,-0.6,BOM500013
339,2018-08-07,16.5,16.65,15.8,16.0,16.23,24464.0,122.0,397039.0,10804.0,44.16,0.85,-0.5,BOM500013
340,2018-08-06,16.45,16.95,16.15,16.35,16.48,55880.0,232.0,921142.0,23470.0,42.0,0.8,-0.1,BOM500013
341,2018-08-03,16.55,16.8,16.05,16.4,16.41,11207.0,59.0,183915.0,6511.0,58.1,0.75,-0.15,BOM500013
342,2018-08-02,16.0,16.9,15.9,16.55,16.53,13697.0,73.0,226467.0,7980.0,58.26,1.0,0.55,BOM500013
343,2018-08-01,16.2,16.55,16.1,16.45,16.36,11495.0,58.0,188115.0,5360.0,46.63,0.45,0.25,BOM500013
344,2018-07-31,16.25,16.9,16.25,16.6,16.64,29765.0,119.0,495435.0,18522.0,62.23,0.65,0.35,BOM500013
345,2018-07-30,16.0,16.6,15.75,16.55,16.29,12042.0,49.0,196131.0,6340.0,52.65,0.85,0.55,BOM500013
346,2018-07-27,16.0,16.0,15.65,16.0,15.88,5995.0,27.0,95195.0,3968.0,66.19,0.35,0.0,BOM500013
347,2018-07-26,15.85,15.9,15.45,15.65,15.67,9428.0,61.0,147779.0,5971.0,63.33,0.45,-0.2,BOM500013
348,2018-07-25,15.55,16.45,15.45,15.55,15.87,13805.0,89.0,219037.0,8195.0,59.36,1.0,0.0,BOM500013
349,2018-07-24,15.05,16.3,15.05,16.05,15.58,42673.0,176.0,665051.0,20671.0,48.44,1.25,1.0,BOM500013
350,2018-07-23,15.0,15.6,14.8,15.2,14.99,3867.0,20.0,57962.0,3400.0,87.92,0.8,0.2,BOM500013
351,2018-07-20,14.7,15.05,14.7,14.85,14.85,5598.0,45.0,83148.0,3339.0,59.65,0.35,0.15,BOM500013
352,2018-07-19,15.0,15.1,14.6,14.95,14.9,9788.0,45.0,145797.0,4462.0,45.59,0.5,-0.05,BOM500013
353,2018-07-18,15.0,15.2,14.65,14.85,14.95,25753.0,74.0,384926.0,18184.0,70.61,0.55,-0.15,BOM500013
354,2018-07-17,15.0,15.1,14.05,14.95,14.92,25982.0,108.0,387636.0,15128.0,58.22,1.05,-0.05,BOM500013
355,2018-07-16,15.4,15.55,14.65,15.0,15.0,200481.0,773.0,3007507.0,125553.0,62.63,0.9,-0.4,BOM500013
356,2018-07-13,16.55,16.7,15.45,15.9,16.18,29259.0,117.0,473356.0,19227.0,65.71,1.25,-0.65,BOM500013
357,2018-07-12,17.15,17.15,16.75,16.75,16.97,5438.0,39.0,92302.0,3986.0,73.3,0.4,-0.4,BOM500013
358,2018-07-11,16.6,17.0,16.6,16.8,16.79,14477.0,31.0,243065.0,12097.0,83.56,0.4,0.2,BOM500013
359,2018-07-10,17.2,17.45,16.25,16.9,16.91,24543.0,88.0,415071.0,12180.0,49.63,1.2,-0.3,BOM500013
360,2018-07-09,16.55,17.35,16.1,17.2,16.74,6125.0,60.0,102510.0,3350.0,54.69,1.25,0.65,BOM500013
361,2018-07-06,16.1,16.75,16.1,16.35,16.39,8504.0,40.0,139342.0,5789.0,68.07,0.65,0.25,BOM500013
362,2018-07-05,16.5,16.85,16.0,16.4,16.37,15285.0,73.0,250200.0,8498.0,55.6,0.85,-0.1,BOM500013
363,2018-07-04,17.0,17.2,16.7,16.85,17.0,23876.0,33.0,405833.0,23663.0,99.11,0.5,-0.15,BOM500013
364,2018-07-03,16.8,17.25,16.65,17.1,16.96,12419.0,49.0,210663.0,11330.0,91.23,0.6,0.3,BOM500013
365,2018-07-02,17.25,17.6,16.5,17.0,17.1,37241.0,96.0,636845.0,32498.0,87.26,1.1,-0.25,BOM500013
366,2018-06-29,17.0,17.75,17.0,17.55,17.34,7581.0,35.0,131465.0,5729.0,75.57,0.75,0.55,BOM500013
367,2018-06-28,17.25,17.25,16.55,16.7,16.94,20751.0,69.0,351544.0,13075.0,63.01,0.7,-0.55,BOM500013
368,2018-06-27,18.9,19.05,17.2,17.25,18.1,58326.0,196.0,1055688.0,37955.0,65.07,1.85,-1.65,BOM500013
369,2018-06-26,19.05,19.3,18.8,19.1,18.99,31527.0,84.0,598841.0,22460.0,71.24,0.5,0.05,BOM500013
370,2018-06-25,18.65,19.05,18.5,19.0,18.93,11448.0,47.0,216704.0,8492.0,74.18,0.55,0.35,BOM500013
371,2018-06-22,18.5,19.3,18.4,18.65,18.91,23792.0,85.0,449860.0,10367.0,43.57,0.9,0.15,BOM500013
372,2018-06-21,18.75,18.75,18.1,18.5,18.35,26954.0,92.0,494603.0,17250.0,64.0,0.65,-0.25,BOM500013
373,2018-06-20,18.7,19.25,18.65,19.1,18.9,12813.0,52.0,242108.0,9020.0,70.4,0.6,0.4,BOM500013
374,2018-06-19,19.2,19.2,18.5,18.8,18.8,13141.0,67.0,247039.0,8021.0,61.04,0.7,-0.4,BOM500013
375,2018-06-18,18.55,19.3,18.55,19.2,19.12,15448.0,64.0,295430.0,12708.0,82.26,0.75,0.65,BOM500013
376,2018-06-15,19.0,19.25,18.2,18.75,18.76,24775.0,128.0,464803.0,11253.0,45.42,1.05,-0.25,BOM500013
377,2018-06-14,18.5,18.95,18.5,18.9,18.83,12505.0,42.0,235511.0,9210.0,73.65,0.45,0.4,BOM500013
378,2018-06-13,18.2,19.65,18.0,18.85,19.14,188022.0,662.0,3597821.0,51727.0,27.51,1.65,0.65,BOM500013
379,2018-06-12,17.65,18.0,17.25,17.9,17.8,18690.0,94.0,332766.0,14464.0,77.39,0.75,0.25,BOM500013
380,2018-06-11,17.65,18.35,16.5,17.85,17.91,40556.0,166.0,726495.0,17380.0,42.85,1.85,0.2,BOM500013
381,2018-06-08,15.55,17.8,15.55,17.6,17.15,42584.0,196.0,730329.0,26163.0,61.44,2.25,2.05,BOM500013
382,2018-06-07,15.5,16.65,15.35,16.65,16.53,49880.0,143.0,824296.0,28366.0,56.87,1.3,1.15,BOM500013
383,2018-06-06,14.65,15.3,14.6,15.15,15.03,4584.0,38.0,68910.0,2706.0,59.03,0.7,0.5,BOM500013
384,2018-06-05,15.8,15.8,15.15,15.15,15.22,23114.0,91.0,351795.0,17472.0,75.59,0.65,-0.65,BOM500013
385,2018-06-04,16.95,16.95,15.9,15.9,16.06,26584.0,76.0,426920.0,24195.0,91.01,1.05,-1.05,BOM500013
386,2018-06-01,17.3,17.4,16.6,16.7,16.78,25894.0,86.0,434463.0,22350.0,86.31,0.8,-0.6,BOM500013
387,2018-05-31,17.4,17.4,16.6,16.95,17.15,36962.0,96.0,633812.0,11945.0,32.32,0.8,-0.45,BOM500013
388,2018-05-30,16.1,16.8,16.1,16.6,16.53,6280.0,46.0,103797.0,3510.0,55.89,0.7,0.5,BOM500013
389,2018-05-29,17.1,17.25,16.3,16.4,16.74,22472.0,99.0,376208.0,8476.0,37.72,0.95,-0.7,BOM500013
390,2018-05-28,16.25,16.95,16.25,16.95,16.82,22519.0,100.0,378824.0,15415.0,68.45,0.7,0.7,BOM500013
391,2018-05-25,16.2,16.25,15.75,16.15,16.01,11374.0,49.0,182132.0,7034.0,61.84,0.5,-0.05,BOM500013
392,2018-05-24,15.7,15.95,15.35,15.8,15.67,19032.0,64.0,298215.0,14367.0,75.49,0.6,0.1,BOM500013
393,2018-05-23,15.85,16.3,15.5,15.6,15.84,24501.0,84.0,388119.0,18047.0,73.66,0.8,-0.25,BOM500013
394,2018-05-22,16.0,16.2,15.35,15.75,15.83,52633.0,168.0,833171.0,24508.0,46.56,0.85,-0.25,BOM500013
395,2018-05-21,17.7,18.05,15.9,15.9,16.7,69181.0,252.0,1155539.0,35915.0,51.91,2.15,-1.8,BOM500013
396,2018-05-18,19.0,19.0,17.45,17.65,18.22,22527.0,87.0,410367.0,17791.0,78.98,1.55,-1.35,BOM500013
397,2018-05-17,20.0,20.0,18.3,18.5,18.87,44500.0,163.0,839766.0,24288.0,54.58,1.7,-1.5,BOM500013
398,2018-05-16,19.6,20.3,19.4,19.85,19.8,24176.0,85.0,478657.0,12202.0,50.47,0.9,0.25,BOM500013
399,2018-05-15,21.1,21.2,19.65,19.8,20.53,12891.0,63.0,264612.0,7446.0,57.76,1.55,-1.3,BOM500013
400,2018-05-14,22.55,22.55,20.45,20.65,20.99,19806.0,71.0,415682.0,8555.0,43.19,2.1,-1.9,BOM500013
401,2018-05-11,21.75,22.25,21.5,21.7,21.79,36197.0,57.0,788825.0,20313.0,56.12,0.75,-0.05,BOM500013
402,2018-05-10,22.3,22.45,22.0,22.05,22.22,54803.0,124.0,1217927.0,24155.0,44.08,0.45,-0.25,BOM500013
403,2018-05-09,22.35,22.8,22.3,22.45,22.59,19083.0,41.0,431174.0,9820.0,51.46,0.5,0.1,BOM500013
404,2018-05-08,22.6,23.1,22.6,22.95,22.88,13696.0,55.0,313408.0,8670.0,63.3,0.5,0.35,BOM500013
405,2018-05-07,23.0,23.9,22.7,22.9,23.15,20161.0,64.0,466654.0,6068.0,30.1,1.2,-0.1,BOM500013
406,2018-05-04,22.4,23.2,22.0,22.85,22.68,70694.0,191.0,1603237.0,39420.0,55.76,1.2,0.45,BOM500013
407,2018-05-03,21.55,22.7,21.55,22.4,22.17,38871.0,141.0,861601.0,21155.0,54.42,1.15,0.85,BOM500013
408,2018-05-02,23.0,23.25,21.7,21.85,22.44,33663.0,126.0,755407.0,15474.0,45.97,1.55,-1.15,BOM500013
409,2018-04-30,21.85,22.5,21.85,22.15,22.19,11804.0,47.0,261910.0,5717.0,48.43,0.65,0.3,BOM500013
410,2018-04-27,21.9,22.3,21.7,21.85,21.99,18712.0,104.0,411426.0,10614.0,56.72,0.6,-0.05,BOM500013
411,2018-04-26,21.6,21.7,21.2,21.25,21.39,19249.0,71.0,411828.0,8300.0,43.12,0.5,-0.35,BOM500013
412,2018-04-25,21.45,22.35,21.1,21.55,21.68,33988.0,132.0,736735.0,6855.0,20.17,1.25,0.1,BOM500013
413,2018-04-24,20.95,21.85,20.95,21.45,21.49,45936.0,170.0,987099.0,18857.0,41.05,0.9,0.5,BOM500013
414,2018-04-23,20.6,21.5,20.25,20.6,20.71,17020.0,78.0,352471.0,6686.0,39.28,1.25,0.0,BOM500013
415,2018-04-20,20.4,20.55,20.2,20.4,20.37,12826.0,38.0,261204.0,8166.0,63.67,0.35,0.0,BOM500013
416,2018-04-19,20.7,20.85,20.45,20.45,20.68,18892.0,48.0,390638.0,16285.0,86.2,0.4,-0.25,BOM500013
