,Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,stockname
49,2019-10-18,168.5,172.0,164.3,169.75,167.42,7197.0,874.0,1204940.0,4429.0,61.54,7.7,1.25,BOM500003
50,2019-10-17,165.1,168.0,163.0,164.05,165.02,5834.0,482.0,962719.0,4323.0,74.1,5.0,-1.05,BOM500003
51,2019-10-16,168.9,173.0,163.0,163.8,166.69,12394.0,757.0,2065968.0,10108.0,81.56,10.0,-5.1,BOM500003
52,2019-10-15,164.0,173.65,162.35,168.9,167.2,14693.0,1128.0,2456604.0,9871.0,67.18,11.3,4.9,BOM500003
53,2019-10-14,169.85,169.85,163.2,163.85,166.1,9647.0,734.0,1602378.0,7176.0,74.39,6.65,-6.0,BOM500003
54,2019-10-11,167.6,168.0,164.45,166.1,166.34,7986.0,779.0,1328408.0,6361.0,79.65,3.55,-1.5,BOM500003
55,2019-10-10,164.7,170.65,163.45,164.1,166.83,6527.0,591.0,1088912.0,2626.0,40.23,7.2,-0.6,BOM500003
56,2019-10-09,163.4,169.3,160.05,166.6,164.86,8838.0,784.0,1457076.0,4070.0,46.05,9.25,3.2,BOM500003
57,2019-10-07,175.0,175.0,160.2,164.2,164.63,30867.0,1052.0,5081769.0,12652.0,40.99,14.8,-10.8,BOM500003
58,2019-10-04,185.45,187.0,173.1,174.1,179.13,20655.0,982.0,3700031.0,12591.0,60.96,13.9,-11.35,BOM500003
59,2019-10-03,172.8,184.65,172.05,182.55,178.22,9849.0,341.0,1755309.0,8577.0,87.08,12.6,9.75,BOM500003
60,2019-10-01,181.2,181.2,173.35,175.45,176.04,11441.0,694.0,2014066.0,8110.0,70.89,7.85,-5.75,BOM500003
61,2019-09-30,180.2,183.0,177.0,181.3,180.06,12985.0,1715.0,2338088.0,6476.0,49.87,6.0,1.1,BOM500003
62,2019-09-27,183.25,186.65,178.15,179.65,182.29,44786.0,1232.0,8164131.0,16473.0,36.78,8.5,-3.6,BOM500003
63,2019-09-26,180.0,184.25,176.9,177.9,180.64,9555.0,670.0,1726040.0,5402.0,56.54,7.35,-2.1,BOM500003
64,2019-09-25,182.4,182.4,179.45,179.9,179.79,15624.0,136.0,2809051.0,14761.0,94.48,2.95,-2.5,BOM500003
65,2019-09-24,185.5,187.5,182.0,183.45,184.74,18502.0,826.0,3418014.0,4879.0,26.37,5.5,-2.05,BOM500003
66,2019-09-23,192.0,192.45,175.75,177.8,182.98,14653.0,1184.0,2681268.0,10465.0,71.42,16.7,-14.2,BOM500003
67,2019-09-20,179.0,190.4,179.0,184.5,185.11,6637.0,206.0,1228592.0,3648.0,54.96,11.4,5.5,BOM500003
68,2019-09-19,183.9,185.05,179.7,179.9,182.23,2368.0,89.0,431532.0,1472.0,62.16,5.35,-4.0,BOM500003
69,2019-09-18,188.15,188.25,182.2,182.75,185.87,6352.0,209.0,1180618.0,5548.0,87.34,6.05,-5.4,BOM500003
70,2019-09-17,189.8,191.6,185.2,187.0,188.7,3967.0,305.0,748563.0,2408.0,60.7,6.4,-2.8,BOM500003
71,2019-09-16,191.65,191.65,188.5,189.6,189.84,3398.0,280.0,645072.0,1685.0,49.59,3.15,-2.05,BOM500003
72,2019-09-13,193.95,194.0,190.0,191.65,191.55,8166.0,225.0,1564203.0,3820.0,46.78,4.0,-2.3,BOM500003
73,2019-09-12,190.45,197.0,189.15,192.6,194.0,5838.0,232.0,1132596.0,2154.0,36.9,7.85,2.15,BOM500003
74,2019-09-11,187.0,191.8,187.0,188.2,189.74,3038.0,411.0,576436.0,2261.0,74.42,4.8,1.2,BOM500003
75,2019-09-09,191.5,193.9,186.0,188.45,189.83,1976.0,74.0,375097.0,918.0,46.46,7.9,-3.05,BOM500003
76,2019-09-06,185.1,191.9,184.5,190.35,188.58,3689.0,471.0,695678.0,1671.0,45.3,7.4,5.25,BOM500003
77,2019-09-05,189.9,189.9,182.05,183.4,185.7,10230.0,564.0,1899725.0,5108.0,49.93,7.85,-6.5,BOM500003
78,2019-09-04,186.0,188.0,185.0,186.05,186.12,2606.0,389.0,485016.0,1931.0,74.1,3.0,0.05,BOM500003
79,2019-09-03,188.0,189.7,183.85,185.4,186.94,7135.0,277.0,1333804.0,3264.0,45.75,5.85,-2.6,BOM500003
80,2019-08-30,191.6,191.7,188.15,189.65,190.45,5187.0,295.0,987880.0,3412.0,65.78,3.55,-1.95,BOM500003
81,2019-08-29,194.15,194.3,186.7,189.35,189.84,6155.0,961.0,1168450.0,4723.0,76.73,7.6,-4.8,BOM500003
82,2019-08-28,197.1,198.0,190.1,196.0,194.22,4237.0,412.0,822894.0,2065.0,48.74,7.9,-1.1,BOM500003
83,2019-08-27,206.75,208.4,197.0,197.55,201.33,6527.0,792.0,1314064.0,5165.0,79.13,11.4,-9.2,BOM500003
84,2019-08-26,198.15,211.05,195.1,209.2,202.76,10580.0,437.0,2145242.0,7113.0,67.23,15.95,11.05,BOM500003
85,2019-08-23,196.85,199.3,193.1,193.9,197.47,9364.0,250.0,1849115.0,7467.0,79.74,6.2,-2.95,BOM500003
86,2019-08-22,200.7,203.45,197.05,199.35,199.33,5433.0,187.0,1082959.0,4402.0,81.02,6.4,-1.35,BOM500003
87,2019-08-21,197.0,202.95,197.0,202.25,201.21,7968.0,524.0,1603202.0,7132.0,89.51,5.95,5.25,BOM500003
88,2019-08-20,195.5,202.5,194.5,202.1,200.66,10628.0,526.0,2132640.0,8595.0,80.87,8.0,6.6,BOM500003
89,2019-08-19,200.25,200.85,194.4,195.05,198.82,5614.0,314.0,1116157.0,3791.0,67.53,6.45,-5.2,BOM500003
90,2019-08-16,194.45,199.9,192.55,199.0,196.03,3876.0,149.0,759829.0,2189.0,56.48,7.35,4.55,BOM500003
91,2019-08-14,201.2,201.2,192.9,196.7,198.18,2218.0,162.0,439555.0,1748.0,78.81,8.3,-4.5,BOM500003
92,2019-08-13,199.7,204.05,197.4,197.85,199.97,6605.0,281.0,1320807.0,3632.0,54.99,6.65,-1.85,BOM500003
93,2019-08-09,196.65,202.1,195.0,199.0,197.73,9841.0,473.0,1945870.0,7950.0,80.78,7.1,2.35,BOM500003
94,2019-08-08,193.2,195.15,188.65,192.65,191.73,2999.0,256.0,574998.0,1417.0,47.25,6.5,-0.55,BOM500003
95,2019-08-07,197.1,197.55,191.8,192.9,194.98,2078.0,115.0,405161.0,1486.0,71.51,5.75,-4.2,BOM500003
96,2019-08-06,185.05,199.5,185.05,198.0,194.16,5586.0,498.0,1084551.0,3538.0,63.34,14.45,12.95,BOM500003
97,2019-08-05,195.0,200.15,185.0,186.1,188.72,14726.0,2353.0,2779051.0,8394.0,57.0,15.15,-8.9,BOM500003
98,2019-08-02,194.55,199.7,193.2,196.7,196.64,4507.0,240.0,886236.0,1094.0,24.27,6.5,2.15,BOM500003
99,2019-08-01,187.05,200.0,187.05,196.85,194.96,22343.0,1294.0,4356023.0,10810.0,48.38,12.95,9.8,BOM500003
100,2019-07-31,190.1,190.1,184.0,186.6,185.84,8258.0,428.0,1534701.0,6530.0,79.07,6.1,-3.5,BOM500003
101,2019-07-30,196.1,198.7,189.3,190.2,193.81,46528.0,1463.0,9017705.0,23133.0,49.72,9.4,-5.9,BOM500003
102,2019-07-29,200.2,202.9,195.25,195.75,198.61,3759.0,252.0,746587.0,2087.0,55.52,7.65,-4.45,BOM500003
103,2019-07-26,199.85,200.6,195.6,199.55,198.75,3778.0,282.0,750894.0,2083.0,55.13,5.0,-0.3,BOM500003
104,2019-07-25,199.25,201.25,198.05,200.35,199.75,2753.0,272.0,549922.0,2005.0,72.83,3.2,1.1,BOM500003
105,2019-07-24,206.0,206.0,195.45,199.2,198.91,4687.0,348.0,932278.0,2811.0,59.97,10.55,-6.8,BOM500003
106,2019-07-23,202.0,202.95,197.85,201.65,200.24,10313.0,380.0,2065123.0,7883.0,76.44,5.1,-0.35,BOM500003
107,2019-07-22,202.0,202.0,199.2,200.0,200.68,4109.0,233.0,824590.0,2163.0,52.64,2.8,-2.0,BOM500003
108,2019-07-19,204.6,206.0,200.0,202.75,202.5,7941.0,321.0,1608013.0,5429.0,68.37,6.0,-1.85,BOM500003
109,2019-07-18,206.1,210.75,204.0,205.1,206.34,3619.0,205.0,746736.0,1922.0,53.11,6.75,-1.0,BOM500003
110,2019-07-17,210.4,210.4,205.1,206.15,208.52,2240.0,139.0,467093.0,1247.0,55.67,5.3,-4.25,BOM500003
111,2019-07-16,211.3,211.3,206.9,208.7,209.43,1875.0,150.0,392677.0,1081.0,57.65,4.4,-2.6,BOM500003
112,2019-07-15,210.35,212.5,205.35,210.7,208.45,17062.0,680.0,3556558.0,11890.0,69.69,7.15,0.35,BOM500003
113,2019-07-12,212.75,212.95,206.25,208.8,210.79,4671.0,196.0,984599.0,3187.0,68.23,6.7,-3.95,BOM500003
114,2019-07-11,214.8,216.5,213.0,213.7,214.3,7190.0,312.0,1540801.0,4942.0,68.73,3.5,-1.1,BOM500003
115,2019-07-10,215.5,218.2,213.15,214.15,216.26,7623.0,209.0,1648546.0,5588.0,73.3,5.05,-1.35,BOM500003
116,2019-07-09,210.9,215.7,210.4,214.0,213.05,8431.0,341.0,1796250.0,6645.0,78.82,5.3,3.1,BOM500003
117,2019-07-08,206.25,212.75,206.25,211.45,210.83,7380.0,346.0,1555933.0,3440.0,46.61,6.5,5.2,BOM500003
118,2019-07-05,208.2,210.3,202.0,209.05,207.97,7168.0,233.0,1490742.0,4226.0,58.96,8.3,0.85,BOM500003
119,2019-07-04,206.0,208.0,200.0,206.8,203.54,7851.0,325.0,1597991.0,5218.0,66.46,8.0,0.8,BOM500003
120,2019-07-03,200.0,201.5,199.85,200.4,200.42,2533.0,67.0,507673.0,2245.0,88.63,1.65,0.4,BOM500003
121,2019-07-02,198.8,202.4,198.3,200.35,200.37,4976.0,146.0,997021.0,3812.0,76.61,4.1,1.55,BOM500003
122,2019-07-01,201.5,203.75,199.55,200.0,200.77,9328.0,136.0,1872783.0,6301.0,67.55,4.2,-1.5,BOM500003
123,2019-06-28,202.0,202.0,198.0,199.35,199.98,23735.0,152.0,4746440.0,23091.0,97.29,4.0,-2.65,BOM500003
124,2019-06-27,201.0,202.8,198.95,201.85,200.35,10148.0,197.0,2033110.0,8208.0,80.88,3.85,0.85,BOM500003
125,2019-06-26,202.0,204.0,200.0,202.3,201.8,2312.0,101.0,466553.0,811.0,35.08,4.0,0.3,BOM500003
126,2019-06-25,201.3,205.0,199.5,202.6,202.44,6408.0,302.0,1297254.0,2068.0,32.27,5.5,1.3,BOM500003
127,2019-06-24,209.0,210.0,200.7,201.25,203.87,10565.0,221.0,2153874.0,8468.0,80.15,9.3,-7.75,BOM500003
128,2019-06-21,209.0,213.0,208.15,208.75,211.68,4316.0,88.0,913608.0,3132.0,72.57,4.85,-0.25,BOM500003
129,2019-06-20,212.0,215.3,206.0,210.5,211.41,10494.0,326.0,2218527.0,5620.0,53.55,9.3,-1.5,BOM500003
130,2019-06-19,223.05,225.5,213.3,215.3,221.28,10889.0,295.0,2409543.0,3079.0,28.28,12.2,-7.75,BOM500003
131,2019-06-18,223.15,227.2,217.4,223.55,223.93,6947.0,138.0,1555653.0,1845.0,26.56,9.8,0.4,BOM500003
132,2019-06-17,228.0,228.3,222.0,223.35,225.11,5666.0,188.0,1275449.0,2421.0,42.73,6.3,-4.65,BOM500003
133,2019-06-14,227.3,230.25,220.1,222.4,227.46,9646.0,428.0,2194101.0,3857.0,39.99,10.15,-4.9,BOM500003
134,2019-06-13,218.2,230.0,217.8,227.75,225.78,15414.0,553.0,3480178.0,8521.0,55.28,12.2,9.55,BOM500003
135,2019-06-12,219.15,221.5,215.5,219.55,217.4,11238.0,302.0,2443195.0,5876.0,52.29,6.0,0.4,BOM500003
136,2019-06-11,224.0,224.2,220.2,221.65,221.6,8276.0,197.0,1833960.0,6485.0,78.36,4.0,-2.35,BOM500003
137,2019-06-10,222.7,223.45,216.0,220.15,222.06,10934.0,400.0,2428023.0,7265.0,66.44,7.45,-2.55,BOM500003
138,2019-06-07,219.5,223.3,216.7,222.7,221.55,4718.0,163.0,1045292.0,2720.0,57.65,6.6,3.2,BOM500003
139,2019-06-06,221.95,223.0,216.15,219.5,220.1,12365.0,449.0,2721515.0,4170.0,33.72,6.85,-2.45,BOM500003
140,2019-06-04,220.0,221.65,216.35,217.0,218.38,2644.0,90.0,577388.0,991.0,37.48,5.3,-3.0,BOM500003
141,2019-06-03,224.0,226.0,216.7,220.25,222.57,7171.0,419.0,1596035.0,2905.0,40.51,9.3,-3.75,BOM500003
142,2019-05-31,223.85,230.3,217.5,225.85,225.42,7021.0,211.0,1582662.0,2374.0,33.81,12.8,2.0,BOM500003
143,2019-05-30,229.3,230.95,222.95,224.85,225.55,8167.0,362.0,1842050.0,2481.0,30.38,8.0,-4.45,BOM500003
144,2019-05-29,232.0,241.0,227.5,230.9,235.4,64800.0,1711.0,15253961.0,13693.0,21.13,13.5,-1.1,BOM500003
145,2019-05-28,217.6,224.0,217.25,223.35,220.05,20029.0,309.0,4407461.0,13623.0,68.02,6.75,5.75,BOM500003
146,2019-05-27,214.0,217.0,213.1,216.0,215.57,2342.0,93.0,504867.0,877.0,37.45,3.9,2.0,BOM500003
147,2019-05-24,213.7,215.95,211.0,212.8,212.99,11261.0,390.0,2398512.0,4081.0,36.24,4.95,-0.9,BOM500003
148,2019-05-23,206.5,212.25,206.5,210.0,209.67,6888.0,197.0,1444192.0,4056.0,58.88,5.75,3.5,BOM500003
149,2019-05-22,204.55,207.7,203.0,204.65,206.46,9319.0,224.0,1924016.0,8081.0,86.72,4.7,0.1,BOM500003
150,2019-05-21,204.0,206.95,203.1,205.45,204.4,2293.0,67.0,468690.0,1726.0,75.27,3.85,1.45,BOM500003
151,2019-05-20,204.95,207.0,201.8,204.6,203.97,6671.0,219.0,1360657.0,5323.0,79.79,5.2,-0.35,BOM500003
152,2019-05-17,200.0,202.4,200.0,200.3,200.18,7312.0,92.0,1463726.0,4990.0,68.24,2.4,0.3,BOM500003
153,2019-05-16,198.75,202.6,196.25,200.2,198.84,8163.0,131.0,1623110.0,5757.0,70.53,6.35,1.45,BOM500003
154,2019-05-15,197.35,200.0,197.35,198.7,198.74,1213.0,49.0,241074.0,599.0,49.38,2.65,1.35,BOM500003
155,2019-05-14,194.7,200.0,194.0,199.65,198.14,2609.0,97.0,516943.0,1848.0,70.83,6.0,4.95,BOM500003
156,2019-05-13,193.05,196.0,192.8,193.9,194.25,3671.0,122.0,713110.0,2379.0,64.81,3.2,0.85,BOM500003
157,2019-05-10,194.25,195.5,194.1,194.95,194.71,310.0,9.0,60361.0,100.0,32.26,1.4,0.7,BOM500003
158,2019-05-09,194.6,197.05,192.15,194.05,195.18,2192.0,98.0,427825.0,1088.0,49.64,4.9,-0.55,BOM500003
159,2019-05-08,194.9,200.1,191.4,195.2,196.89,8831.0,377.0,1738707.0,3718.0,42.1,8.7,0.3,BOM500003
160,2019-05-07,194.95,202.05,193.65,195.45,198.62,4292.0,204.0,852493.0,2150.0,50.09,8.4,0.5,BOM500003
161,2019-05-06,194.75,196.35,193.3,196.05,194.35,4910.0,52.0,954273.0,4228.0,86.11,3.05,1.3,BOM500003
162,2019-05-03,195.9,197.0,194.0,195.1,195.37,2719.0,65.0,531213.0,734.0,27.0,3.0,-0.8,BOM500003
163,2019-05-02,195.0,196.4,193.1,195.0,194.63,2028.0,58.0,394701.0,1351.0,66.62,3.3,0.0,BOM500003
164,2019-04-30,201.0,201.0,192.5,195.5,194.36,5650.0,173.0,1098111.0,2842.0,50.3,8.5,-5.5,BOM500003
165,2019-04-26,195.35,198.8,194.4,198.05,196.61,4635.0,123.0,911268.0,1464.0,31.59,4.4,2.7,BOM500003
166,2019-04-25,196.75,197.2,194.6,195.3,195.68,5463.0,151.0,1069002.0,1682.0,30.79,2.6,-1.45,BOM500003
167,2019-04-24,189.0,196.6,188.0,196.1,194.05,11517.0,321.0,2234898.0,3915.0,33.99,8.6,7.1,BOM500003
168,2019-04-23,204.7,207.4,181.55,188.65,190.73,156672.0,1902.0,29881490.0,63777.0,40.71,25.85,-16.05,BOM500003
169,2019-04-22,207.0,210.0,203.6,206.15,207.92,7247.0,186.0,1506823.0,2241.0,30.92,6.4,-0.85,BOM500003
170,2019-04-18,209.4,210.75,207.5,208.35,209.26,2655.0,58.0,555578.0,1952.0,73.52,3.25,-1.05,BOM500003
171,2019-04-16,211.35,212.85,210.05,210.25,211.01,1510.0,37.0,318625.0,860.0,56.95,2.8,-1.1,BOM500003
172,2019-04-15,210.0,214.35,209.65,211.75,211.75,7488.0,130.0,1585618.0,2647.0,35.35,4.7,1.75,BOM500003
173,2019-04-12,208.2,209.75,207.45,208.15,208.48,1338.0,49.0,278942.0,412.0,30.79,2.3,-0.05,BOM500003
174,2019-04-11,210.5,212.0,208.0,208.85,209.57,3968.0,123.0,831558.0,1985.0,50.03,4.0,-1.65,BOM500003
175,2019-04-10,211.05,212.0,208.0,209.7,210.45,3024.0,125.0,636386.0,1117.0,36.94,4.0,-1.35,BOM500003
176,2019-04-09,207.6,216.6,206.1,211.05,212.45,30193.0,835.0,6414602.0,12004.0,39.76,10.5,3.45,BOM500003
177,2019-04-08,216.5,220.75,202.9,206.25,207.65,32955.0,1166.0,6843102.0,11235.0,34.09,17.85,-10.25,BOM500003
178,2019-04-05,204.1,216.1,202.5,215.1,212.22,16353.0,430.0,3470357.0,8534.0,52.19,13.6,11.0,BOM500003
179,2019-04-04,204.5,204.5,199.0,203.35,202.47,11861.0,347.0,2401480.0,5265.0,44.39,5.5,-1.15,BOM500003
180,2019-04-03,209.8,209.8,203.55,205.1,205.5,5234.0,205.0,1075585.0,2526.0,48.26,6.25,-4.7,BOM500003
181,2019-04-02,205.8,206.9,203.0,204.6,204.41,7821.0,242.0,1598669.0,5213.0,66.65,3.9,-1.2,BOM500003
182,2019-04-01,204.65,208.45,204.0,206.65,205.95,6150.0,178.0,1266611.0,3045.0,49.51,4.45,2.0,BOM500003
183,2019-03-29,200.3,204.65,198.45,202.95,201.04,9945.0,352.0,1999357.0,5331.0,53.6,6.2,2.65,BOM500003
184,2019-03-28,202.5,204.1,199.55,200.25,201.85,6533.0,226.0,1318654.0,3465.0,53.04,4.55,-2.25,BOM500003
185,2019-03-27,201.6,204.5,201.45,202.6,202.71,8948.0,146.0,1813871.0,6583.0,73.57,3.05,1.0,BOM500003
186,2019-03-26,202.35,204.35,198.5,200.1,200.53,4990.0,254.0,1000666.0,2367.0,47.43,5.85,-2.25,BOM500003
187,2019-03-25,201.6,204.7,200.95,201.6,202.72,4071.0,120.0,825266.0,2236.0,54.93,3.75,0.0,BOM500003
188,2019-03-22,202.55,203.0,186.0,201.2,196.02,10943.0,482.0,2145036.0,3882.0,35.47,17.0,-1.35,BOM500003
189,2019-03-20,202.7,203.85,198.0,200.45,201.54,3228.0,144.0,650580.0,1818.0,56.32,5.85,-2.25,BOM500003
190,2019-03-19,210.0,210.0,202.5,203.6,204.86,5992.0,294.0,1227502.0,2807.0,46.85,7.5,-6.4,BOM500003
191,2019-03-18,204.75,205.7,204.0,204.55,204.5,8213.0,160.0,1679544.0,5537.0,67.42,1.7,-0.2,BOM500003
192,2019-03-15,204.5,205.9,203.0,204.1,204.65,11439.0,178.0,2340951.0,7076.0,61.86,2.9,-0.4,BOM500003
193,2019-03-14,202.0,205.6,200.8,205.05,204.1,6652.0,363.0,1357692.0,4041.0,60.75,4.8,3.05,BOM500003
194,2019-03-13,208.8,208.8,199.25,202.25,202.9,6986.0,254.0,1417461.0,2422.0,34.67,9.55,-6.55,BOM500003
195,2019-03-12,208.55,212.0,203.55,205.7,208.69,13481.0,471.0,2813372.0,6268.0,46.5,8.45,-2.85,BOM500003
196,2019-03-11,207.0,208.0,203.4,205.8,207.02,8527.0,321.0,1765219.0,5148.0,60.37,4.6,-1.2,BOM500003
197,2019-03-08,206.0,208.0,205.05,206.1,206.42,5064.0,170.0,1045299.0,2843.0,56.14,2.95,0.1,BOM500003
198,2019-03-07,206.0,206.0,200.35,203.0,203.54,4948.0,203.0,1007107.0,3014.0,60.91,5.65,-3.0,BOM500003
199,2019-03-06,204.55,209.0,202.45,204.75,205.2,5165.0,221.0,1059838.0,2476.0,47.94,6.55,0.2,BOM500003
200,2019-03-05,206.45,208.0,203.9,206.05,206.43,9369.0,246.0,1934052.0,6869.0,73.32,4.1,-0.4,BOM500003
201,2019-03-01,198.25,215.95,198.25,206.3,208.29,15865.0,557.0,3304521.0,6942.0,43.76,17.7,8.05,BOM500003
202,2019-02-28,195.4,201.4,194.8,200.7,199.93,5111.0,262.0,1021825.0,2705.0,52.93,6.6,5.3,BOM500003
203,2019-02-27,200.9,201.75,192.0,196.15,196.64,6442.0,451.0,1266745.0,2274.0,35.3,9.75,-4.75,BOM500003
204,2019-02-26,197.5,204.55,193.0,200.5,199.28,7165.0,503.0,1427809.0,3943.0,55.03,11.55,3.0,BOM500003
